date,West Bank and Gaza-,Libya-,Honduras-,Italy-,Indonesia-,Nepal-,France-,Argentina-,United Kingdom-,Costa Rica-,Venezuela-,Spain-,Israel-,India-,United Arab Emirates-
2020-02-28,,,,2.05879044048738,,34,1.38500605950198,,4.99999999999999,,,1,2,26.4150374992788,6.85296824094408
2020-02-29,,,,2.4056509261297,,35,1.32315545724208,,4.86793794434129,,,1.46486371961387,1.46416306545103,27.4150374992788,7.58079877082332
2020-03-01,,,,2.15532493538371,,36,1.76635548489899,,2.72649939769804,,,1.20236870377288,1.60125579705775,28.4150374992788,8.58079877082332
2020-03-02,,,,2.42890259711578,,37,2.08191138389836,,1.78303835154275,,,1.53908501748702,2.60125579705775,28.4496602867868,9.58079877082332
2020-03-03,,,,2.74548633056723,1,38,2.92452239127775,,1.98503701373554,,,2.02886867116153,3.27545806095994,29.4496602867868,4.90054977574013
2020-03-04,,,,3.22720563380994,2,39,2.76137705145459,1,2.25308145790074,,,2.21857868850777,3.80656653162942,1,5.90054977574013
2020-03-05,,,,3.29356704003097,3,40,3.03424509063537,2,2.73076230227229,,,2.76075287895061,3,1.36229766115235,6.71224696086707
2020-03-06,1,,,3.37061833642167,1,41,1.51407381804431,1,3.03871909454287,,,2.35169798906222,1.27099895660957,2.34326442538728,7.71224696086707
2020-03-07,1,,,3.2321524702615,2,42,1.58127970888353,1,3.52129618250189,1,,2.22943229233191,1.88244091379217,3.28964525245223,4.72547190402521
2020-03-08,1.83847241605629,,,3.20332832979696,2.41503749927884,43,2.26995972716085,1.20751874963942,4.06343185704687,1,,2.39772638475288,2.31403728688556,4.21000525844875,5.72547190402521
2020-03-09,2.63059203485242,,,3.05902865164332,1,44,3.14048966270687,2.20751874963942,3.7167870147626,1.06546416910142,,1.7628756808473,3.31403728688556,5.15332986800879,6.72547190402521
2020-03-10,3.25117303328474,,,3.62061118560694,1.29648249211988,45,3.16569667877619,2.85048128530886,2.7006031713416,2.06546416910142,,1.50576394201249,3.91068123796579,5.99999999999999,3.44551531794059
2020-03-11,4.07806966725769,,,3.74574067570402,2.09649311378509,46,2.82009468963124,3.5761651163315,1.90893159722331,2.55364032542116,,1.87040683133002,4.56493345229051,5,4.44551531794059
2020-03-12,5.07806966725769,,1,3.88850647665852,3.09649311378509,47,3.82009468963124,4.5761651163315,1.98082300308398,1.45429107226942,,2.87040683133002,4.56867539988259,4.48286329448618,5.13009274274035
2020-03-13,6.03840513029421,,2,4.17426600018689,1,48,2.89529806420559,3.26520684687123,2.35708738782807,2.33340783302814,,1,3.84385945152533,4.48780003621499,6.13009274274035
2020-03-14,5.47854509913284,,3,3.79811652605087,1.51276235253086,49,3.0838085805651,4,2.95930092864519,3,,1.59265465034229,3.36893788348865,4.35406208725464,7.13009274274035
2020-03-15,6,,4,4.03471319250592,2.2332471748746,50,4.0565844949632,2.65462783582994,3.47341305774886,3.92826302364125,1,2.35348142016,2.72751360727669,4.9126673991339,5.82879500880692
2020-03-16,7,,1,4.4003318136431,3.04155994670161,51,3.20888109729923,3.2079114764305,3.87235149762457,4.43498303667864,1.1009786884242,3.06151033155131,3.62711672137691,5.4043720081547,6.82879500880692
2020-03-17,7.91718520510687,,1.58496250072116,4.73369919929632,3.3330920946314,52,3.77895048514445,3,4.07499606393027,5.13423017288143,1.05625965652964,3.42156984033668,4.03447756615702,5.17008758343549,7.82879500880692
2020-03-18,8.75774246520538,,2.41503749927884,4.93875310428773,3.15352449769719,53,2.98714935312919,3.46507636074384,3.77039455129996,4.31990187856103,1.91382645538037,3.57497464398038,4.09435306171036,5.4301608805783,8.5424669135003
2020-03-19,9.5326002194016,,3,5.16988361708691,2.40395295798801,54,3.51289188879709,3.65749882553568,3.6848751214343,3.05544553646406,2.68142479141122,3.41828290586013,3.89894938760434,5.23029101286839,9.11172006493569
2020-03-20,10.3223136634756,,1,5.32703382605169,2.74714872696996,55,4.13023020005619,3.31224694218716,3.72624846052976,2.58721725886174,3.68142479141122,3.84357535878571,2.71170802927569,3.85909989029579,10.1117200649357
2020-03-21,11.2551913875939,,2,5.35426449373221,3.03189561562072,56,4.48362113370403,3,3.97068479527173,2.51253712402315,3.32376084532087,3.5447989510668,2.53524622221486,2.7427114081931,9.76025277819607
2020-03-22,12,,2.88452278258006,5.53460729077783,3.60575236251418,57,4.72699206151874,1.81801863405458,4.26478021543785,3.09132378803066,4.32376084532087,3.86895707883696,2.8441021570469,2.91099879753753,10.7602527781961
2020-03-23,12.1174494705187,,3.67807190511264,5.88497690209617,4.22753448266615,1,4.49286172005941,2.23095957146204,4.15143572905246,3.46826928227836,4.56445665427577,4.08695538794208,2.95889299732912,2.92617129405578,5.92871543867231
2020-03-24,13.1174494705187,,4.67807190511264,6.25537572511821,4.42727837620441,2,4.82820496485389,2.6109003972985,4.17861757206459,4.02213421091183,4,4.18143984441926,3.47114639985793,3.6892641132869,5.5664329017762
2020-03-25,14.1174494705187,1,5.41503749927884,6.70768389568985,4.65689695751277,2.41503749927884,4.99713119592429,3.6109003972985,4.07118437454234,4.55574161180443,4.8433071796919,4.11298368651628,1.30486606956293,4.01508926107247,2.67204095667496
2020-03-26,7.65875981671741,2,4,7.13109423469034,5.03934565640265,3.41503749927884,4.82147424009694,4.11142873391089,3.96450275237063,5.0471723320079,5.5262335631592,3.97831747923594,1.870546617257,4.46969165789696,3.67204095667496
2020-03-27,7.49175674810872,3,2.31350332261886,7.61409153193487,4.85422981643025,3,4.86705447561761,4.17660838929086,4.26241936912783,5.13881862111616,6.5262335631592,4.3349894111022,2.68632319807582,4.51000187250688,3.90019237593254
2020-03-28,6.74239643058011,1,2.24614606475524,8.12363754791283,5.02178411437994,3.44966028678679,5.25752439651377,4.45711771020968,4.66409909948678,5.41738800014533,7.31814952488019,4.67422341851523,3.4151456144602,5.04793955852773,4.25807065240142
2020-03-29,6.62819227188686,1,2.79091689733296,8.70854726070111,5.38632317823364,4.44966028678679,5.90051066162425,5.1519517023809,5.07449916874963,6.0385373354164,8.31814952488019,4.98033434467385,4.16857809732001,5.64044142431103,4.52815083442209
2020-03-30,7.13535457375579,1.70669505261142,2.93474563960884,9.39737495855518,5.78638397295625,5.44966028678679,6.01119098048335,4.77810176998927,5.26146602758693,6.61824177205697,9.07119385261601,5.54831098525668,5.01404838825714,5.2413791353229,5.29246247647943
2020-03-31,5.97611276026204,2.4791900606579,3.8920205386501,10.0981339033469,6.23708037948191,6.44966028678679,5.77572128300199,4.6959167507132,5.49034012531644,7.17588116798877,10.071193852616,6.14739104397995,5.04066080908086,5.39500521038494,6.0102048890731
2020-04-01,6.64007187595859,3.4791900606579,4.29766377820681,10.6819849834292,6.51383216336075,7.44966028678679,6.15861245667898,5.6959167507132,5.70956195936699,7.54678122524928,9.77754519303047,6.67565383517009,4.97944255007965,3.67162610727513,4.96592836859553
2020-04-02,7.12047014302976,4.38201700070719,4.03107577471116,11.2631951097523,6.98585362208301,7,6.88971448384796,6.24369681776877,5.95718830869481,8.11826398184072,10.5597091602892,7.19948518907275,5.30726761499286,2.85274952292905,4.54426529893447
2020-04-03,6.13839941735168,5.38201700070719,4.96132442603931,11.8326894116241,7.32880550150422,8,7.19881809687224,6.54978137562494,6.08423898061425,8.75391789227007,11.0683524156031,7.75979258547659,5.83806704957258,3.76765178850517,3.59376861612713
2020-04-04,6.04321951313239,4.47216473448282,5.22082662840735,12.327779782904,8,7.47216473448281,7.69598758218769,6.34583700208325,6.37210340138013,9.43287791581363,11.9256130091311,8.31810023195142,6.49194804961871,3.72582699193548,3.38570334481223
2020-04-05,5.16490356537087,5.47216473448282,6.15656042854725,12.8920288981695,8.16289187802511,8.47216473448281,8.49025435765645,7.34583700208325,6.82669324892092,10.1255649568635,12.6327882523867,8.98539743349704,7.04726591151892,4.30098663294114,3.56482043961093
2020-04-06,5.45194055408841,6.22986680137274,5.722310964804,13.5431844082957,8.29272584370893,9.47216473448281,9.07763801173424,7.56155047382805,7.20772820192799,10.9170288902155,13.2070821785159,9.63918868641363,7.52993509258085,4.25899745556136,3.93551030315305
2020-04-07,6.22293966088392,6,6.60548031887329,14.2559178866531,8.33807986468395,10.4721647344828,9.41147115580457,8.07656343749273,7.58860549436384,11.6573684069084,14.2070821785159,10.2899939793733,8.15194636867071,3.81461986328351,4.3285956912564
2020-04-08,7.15863825985231,6.48809073417341,7.49130084156595,14.8939024535471,8.42908308711028,11.4721647344828,9.79749676947672,8.82187605502027,8.03359396085953,12.359969301194,15.0686136364353,10.8676318696511,8.98872126978897,4.22459628675024,4.710496979803
2020-04-09,8.15863825985231,5.82331871749704,8.01464873457448,15.4847873030069,8.19726268464696,12.4721647344828,10.3050119804817,9.64026624831531,8.52410456293658,12.7873708707903,15.7788733338258,11.497730900139,9.54778206813042,4.42699525545379,5.03820199495962
2020-04-10,9.03148954183408,6.82331871749704,8.56627145175852,16.1110651483267,8.29408646577134,13.4721647344828,10.8883864646538,10.2596014682019,9.09478199993188,13.4856552119165,16.7788733338258,12.1362627500023,10.2207784354685,4.80049747712466,5.38353455979617
2020-04-11,10,7.82331871749704,9.45930264214315,16.7097563366142,8.32025464313155,14.4721647344828,11.6734427372308,11.2596014682019,9.72284456751381,14.1940429667944,17.4899973313402,12.8141191765376,10.9803994626394,5.43109143975076,5.73719114234798
2020-04-12,10.9393573570868,8.7404274612533,10.4487562349499,17.3786670812786,7.83693222527016,9,9.76082753950423,10.7786232831057,10.3618781982038,14.8647999178403,18.0688339509133,13.5672604399751,11.6942570224754,6.13065249120468,6.04894206933076
2020-04-13,11.8993007464664,9.66078769297991,11.4068372682755,18.1294111966212,7.9736111657633,9.61981764461435,10.4080361187589,11.3587476252632,10.9422624522089,15.4134710679389,18.7669908959822,14.3596392160516,12.3919919201688,6.15165083886209,6.33375192849016
2020-04-14,12.6841042951849,10.0572024813755,12.3038602518298,18.8856005051571,8.3179968898452,10.2904887086485,10.9298441988215,11.956057291381,11.4927626455412,16.2571662705151,19.7669908959822,15.207082717272,13.0887245555646,6.27430157202172,6.62775473480613
2020-04-15,13.5514587107507,4,13.1835768471701,19.6555203114213,8.67799846019108,11.2904887086485,11.5471269602974,12.3175273446963,11.9868460414354,17.0511040773281,20.5110367952625,15.8870051934563,13.782870527425,6.68340391605782,6.92500138398621
2020-04-16,14.4955846363327,4.494897604954,14.1149924662266,20.3352066623648,8.90499776444853,12.2904887086485,10.4835394125483,12.8828143626281,12.3203905380442,17.556372550079,21.2954634793192,16.4223116569571,14.6108418980722,7.01161020116409,7.22383937440422
2020-04-17,15.2598747636751,5.494897604954,14.3318238873093,21.045985844502,8.98278196362034,3.48332096197818,11.2325037186646,13.61011637549,12.6698293425015,18.3381736499652,22.2954634793192,17.0606952027147,15.463705808023,7.46818078608214,7.55046232708394
2020-04-18,16.1544326106679,6.494897604954,14.8334475571098,21.7486053060575,9.48799365764206,4.23776205497874,12.2346457325696,14.3710020345537,13.0198520948773,19.1530110684183,21.4451837636175,18.0072160526978,16.2814034163007,7.67839103238459,8.55046232708394
2020-04-19,17.0509926453281,6.49509772505186,15.6470605664694,22.4914861465814,10.0154832800946,5.23776205497874,12.5931865342601,15.1599951939032,13.6392589576905,20,20.4220687437376,18.5733994396758,17.1385908733719,7.51297157836773,8.91481057921947
2020-04-20,17.8846566500445,7.49509772505186,16.5862456497288,23.3039198912232,10.5949983880616,6.23776205497874,13.2790876726669,14.8053419999345,14.1820906617947,20.939765222211,21.4220687437376,19.4794544388024,18.0006164395082,7.94508018743443,9.2648552820637
2020-04-21,18.8846566500445,8.49509772505187,17.3841409667367,24.0801238849829,10.8254108615668,4.52997113790106,13.9226580421924,15.3658077942124,14.7379816812686,21.7303672704146,20.0608414029284,20.2400598820035,18.7938572827062,8.31706155046379,9.62283879125502
2020-04-22,19.7877276433221,8.57512841700232,18.200180143262,24.7667281196934,11.392292509542,5.4576489173982,15.2101930529415,15.7524411394883,15.234757476849,22.3764454355498,20.6643544848093,20.9900145254438,19.3049649633794,8.76727889601305,10.0098476438746
2020-04-23,20.7717417624616,9.51858667713065,19.0992221951393,25.5111628843525,11.8808451911467,6.35498007857425,15.9088539598436,14.9680499567639,15.7492342157773,23.230815094298,18.8735977111424,21.6909382877395,20.0446819897384,8.93625070103536,10.3487841315876
2020-04-24,21.7082705002892,10.462979554387,18.0793980499149,26.2236945565741,12.3286393916676,7.32217860997584,16.6983395147107,14.9505647498179,16.2641430796542,24.2018164309454,19,23.311242009329,20.7561475904932,9.0660764378372,10.700863661138
2020-04-25,22.6768143452597,11.462979554387,16.9493686157915,27.0025181392396,12.7964312425824,8.32217860997584,17.4840276822861,15.4603392108237,16.8973400972922,25.0287059586458,19.578822763508,24.137317396489,21.4706389102202,9.25220274497806,11.0617613978278
2020-04-26,23.6768143452597,12.462979554387,17.9493686157915,27.7122692880866,13.3587947489876,9.22764694933119,18.4126972381105,16.1547916696179,17.5351372127489,25.981445078117,20.4121746213937,25.035315562741,22.3003066920968,9.43326841949399,11.4306619110839
2020-04-27,24.6768143452597,13.462979554387,18.3919018466955,28.4966508487691,14.0275088678844,10.2276469493312,18.9410861999485,15.8357984144648,18.0565706154361,26.9444151933796,21.0819330319257,25.9199962752752,23.1698309401367,9.71820883578374,11.8771351583859
2020-04-28,25.6611551836011,14.462979554387,18.7859063818691,29.2398640290614,14.2898935434374,11.1676090745467,19.5844699221403,16.4599689290947,18.5119804857822,27.7973506469124,22.0819330319257,26.8353639231126,23.976748638363,10.0419385515517,12.2850474535478
2020-04-29,26.6455416090861,15.462979554387,19.3215146500187,29.9857877913068,14.8394475077321,12.0815981352129,20.8810400294596,16.9923090169884,18.8632713602779,28.6519455383578,21.7488682018292,27.697768857425,24.8823507438883,10.5586552367481,12.6993162436716
2020-04-30,27.6455416090861,16.462979554387,19.6470530242191,30.7514839632144,15.2535944954085,13.0815981352129,21.8013814670518,16.9118115178326,19.1700160154375,29.543958389489,22.2488727381149,28.6647331010604,25.7832937252379,11.0921093787904,13.1245963623902
2020-05-01,28.5070279377098,17.3544490350415,17.4968904670863,31.5078254617712,15.6245517182163,14.0267370136642,22.8013814670518,17.1573728776934,19.4959213548131,30.4368686511218,22.8736978804031,29.5517573692821,26.6473475387959,10.939684594327,12.537877651394
2020-05-02,29.5070279377098,18.3544490350415,10.309089631009,32.2744119995408,16.2420960901908,15.0267370136642,23.6583112603349,17.6091150431143,20.0391878691978,31.2954527899816,21.6222851698509,30.465738425139,27.5742192605317,11.1445937797284,12.9604823089162
2020-05-03,30.5070279377098,19.3544490350415,9.87495408123851,33.105111140786,16.7977374191055,12.4182572815106,24.6235278080661,18.3027797658701,20.6730284612474,32.1904001074631,21.4125776864517,31.4103603709696,28.5542622235124,11.0885512300738,13.3710642510796
2020-05-04,31.372001696936,20.3544490350415,10.0260932804648,33.9621874380043,17.3105273408511,13.4182572815106,25.5515714882796,18.9959926978256,21.2697326774607,33.1381931851934,22.4125776864517,32.3763309865963,29.5213516926146,10.8998872689698,13.7905491389574
2020-05-05,32.2402915812852,21.3544490350415,8.75991087506202,34.8477470686502,17.6477684342131,14.1455567532875,26.4292430566098,19.4701987778882,21.8362202882652,33.8780553493564,23.0820577493254,33.2943864298946,30.4842035398943,10.899944412482,14.317391795608
2020-05-06,33.19709731513,22.3014691317448,7.20424930029268,35.6949299806741,18.0870916398744,10.8291520181171,27.0231025159049,19.6590709243981,22.3911019999688,34.7327833317366,21.9362706488667,34.2327877169048,31.466097044363,10.865583249952,14.7584700202121
2020-05-07,34.1827761876406,23.3014691317448,5.79494479235885,36.5476438339284,18.5656059061088,11.492573165062,27.9561414234535,19.8121127660398,22.9657346114547,35.6365702547637,22.8093148538389,35.1637290500728,32.4050520369395,10.8129881152646,15.2387866558159
2020-05-08,35.1827761876406,24.3014691317448,6.57671852625357,37.4090161475339,19.0567288297517,12.3267749601631,28.8061811021295,19.4100760397083,23.6600937207918,36.4456441905784,23.370158855179,36.0774385604608,33.3579452433711,10.7831019765512,15.6874899732116
2020-05-09,36.1827761876406,25.3014691317448,7.43305041094236,38.296504682212,18.8295389425525,10.6606236045224,29.7548058732014,19.5152006009764,24.4472765831334,37.280197845665,23.4243032792903,37.0335248643101,34.3425627052542,10.9527648891269,16.0892010201379
2020-05-10,37.1827761876406,26.3014691317448,8.1054300163839,39.2135451381978,19.3115242630524,11.6606236045224,30.7234606015063,19.1535894683312,25.2199844652902,38,22.8633455378543,37.9841029423352,35.3229317102451,10.7066268432352,16.340112337993
2020-05-11,38.1827761876406,27.3014691317448,8.10898268488161,40.13685627168,20.0064910348559,8.47007784691327,31.6708995465582,19.0434823562181,25.8735129129363,38.7706654215465,23.6841885971454,38.762738928054,36.2982186072034,10.7766479791932,16.6971452269456
2020-05-12,39.1827761876406,28.3014691317448,9.32851366180775,40.9925648261049,20.151202952792,3.18183866852817,32.5865276573085,19.5164454123712,26.5503378145915,39.6947928313345,24.6620331680845,39.7204751961675,37.2786494140452,11.0449267326623,16.9664968401051
2020-05-13,40.1827761876406,29.3014691317448,9.39731917233388,41.8956794537522,20.1537877484351,2.3522814247267,33.6126826617977,19.9732050686954,27.2406366416821,40.4189950893374,25.6620331680845,40.6735735704989,38.2625040864893,11.2687117130261,17.2855990116462
2020-05-14,41.1827761876406,30.3014691317448,10.14745118146,42.7879041573592,20.4702649284627,3.3725896578478,34.5282049750459,20.2282360844037,27.9987649242171,41.0488469411364,25.9816995093005,41.6135307845509,39.2362014648432,11.5283821103695,17.6005826939078
2020-05-15,42.1827761876406,31.3014691317448,10.4255749373653,43.7025252913781,20.9045451735632,4.01894169451056,35.4583224354479,20.2299391048647,28.7411623970885,41.7059048257048,26.9088975594615,42.5682042894394,40.2277272386231,11.8975571770291,17.8556038821803
2020-05-16,43.1684931990179,32.2493106554649,10.9300920648032,44.6081913973224,21.2343926694888,4.82919822322556,36.4711987269762,19.904191986004,29.5319528699263,42.441856774779,27.130988056231,43.5319920219584,41.2116402729594,12.2742006876021,18.120326921125
2020-05-17,44.0976433039967,33.2493106554649,11.7081816588143,45.5356701238617,21.4506504509686,5.80087776840295,37.467403974171,19.7471254866756,30.3485287589531,43.180886277051,26.4865924644509,44.5319920219584,42.2040265537641,12.5157350009731,18.4495396641023
2020-05-18,45,34.2493106554649,12.309508402237,46.4873360796125,21.422327704906,6.30311423821067,38.4313316313996,19.6253528134767,31.092425932199,44.1031845846101,25.0839702077614,45.4683423938936,43.1820545069086,12.7810549078651,18.6944907694592
2020-05-19,45.931254232967,35.0975185477103,12.9212704102922,47.4004494707421,21.6285368655173,7.15888651658096,39.331261350008,19.1620980979139,31.7733650087462,44.6795679431785,13.2454753905671,46.4382171339972,44.1685503018337,12.9233765175097,18.9075143525274
2020-05-20,46.7728771098371,36.0484059334137,13.9212704102922,48.3296112193594,21.6758968589082,8.03373149274542,40.2581799349886,18.2619655823124,32.4849804110446,45.2851037155546,10.1646373623146,47.4020848573444,45.1618030622694,13.0974491810425,19.0633288019693
