key,nation,state,county,date,Cases,Delta,DeltaNormal,7DayDelta,7DayDeltaNormal,DoubleSpeed
US-Minnesota-Hennepin,US,Minnesota,Hennepin,2020-04-18,875,69,65.7142857142857,411,95.2380952380952,7.52692354863873
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-03-27,10,4,95.2380952380952,,,3
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-03-28,11,1,23.8095238095238,11,95.2380952380952,3.47724130113677
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-03-29,11,0,0,,,4.47724130113678
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-03-30,13,2,47.6190476190476,,,3.8433071796919
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-03-31,15,2,47.6190476190476,,,4.56317079462632
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-01,15,0,0,,,5.56317079462632
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-02,18,3,71.4285714285714,,,6.2062553457696
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-03,19,1,23.8095238095238,,,7.10041253218544
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-04,20,1,23.8095238095238,9,77.9220779220779,8
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-05,20,0,0,,,9
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-06,20,0,0,,,10
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-07,20,0,0,,,11
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-08,20,0,0,,,12
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-09,20,0,0,,,13
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-10,20,0,0,,,14
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-11,20,0,0,0,0,15
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-12,21,1,23.8095238095238,,,15.4880907341734
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-13,21,0,0,,,16.4880907341734
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-14,21,0,0,,,17.4880907341734
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-15,21,0,0,,,18.4880907341734
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-16,22,1,23.8095238095238,,,18
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-17,22,0,0,,,19
US-Minnesota-Le Sueur,US,Minnesota,Le Sueur,2020-04-18,22,0,0,2,17.3160173160173,20
US-Minnesota-Martin,US,Minnesota,Martin,2020-03-25,10,2,31.7460317460317,,,4
US-Minnesota-Martin,US,Minnesota,Martin,2020-03-26,12,2,31.7460317460317,,,4.61208478945887
US-Minnesota-Martin,US,Minnesota,Martin,2020-03-27,18,6,95.2380952380952,,,2.47216473448282
US-Minnesota-Martin,US,Minnesota,Martin,2020-03-28,19,1,15.8730158730159,14,95.2380952380952,3.22986680137274
US-Minnesota-Martin,US,Minnesota,Martin,2020-03-29,21,2,31.7460317460317,,,3.73239497826046
US-Minnesota-Martin,US,Minnesota,Martin,2020-03-30,23,2,31.7460317460317,,,4.23343160933456
US-Minnesota-Martin,US,Minnesota,Martin,2020-03-31,25,2,31.7460317460317,,,4.89932057357358
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-01,29,4,63.4920634920635,,,5.53327180106446
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-02,29,0,0,,,6.53327180106446
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-03,32,3,47.6190476190476,,,7.29048870864855
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-04,32,0,0,13,88.4353741496599,8.29048870864855
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-05,32,0,0,,,9.29048870864855
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-06,33,1,15.8730158730159,,,10.2145964603357
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-07,34,1,15.8730158730159,,,11.1409699939574
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-08,34,0,0,,,12.1409699939574
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-09,35,1,15.8730158730159,,,13.0694779314011
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-10,36,1,15.8730158730159,,,14
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-11,37,1,15.8730158730159,5,34.0136054421769,14.4932424203724
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-12,38,1,15.8730158730159,,,15
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-13,38,0,0,,,16
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-14,39,1,15.8730158730159,,,16.7404617428516
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-15,39,0,0,,,17.7404617428516
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-16,39,0,0,,,18.7404617428516
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-17,39,0,0,,,19.7404617428516
US-Minnesota-Martin,US,Minnesota,Martin,2020-04-18,39,0,0,2,13.6054421768707,20.7404617428516
US-Minnesota-Mower,US,Minnesota,Mower,2020-03-26,10,4,95.2380952380952,,,4.26303440583379
US-Minnesota-Mower,US,Minnesota,Mower,2020-03-27,10,0,0,,,5.26303440583379
US-Minnesota-Mower,US,Minnesota,Mower,2020-03-28,11,1,23.8095238095238,8,95.2380952380952,6.12553088208386
US-Minnesota-Mower,US,Minnesota,Mower,2020-03-29,11,0,0,,,7.12553088208386
US-Minnesota-Mower,US,Minnesota,Mower,2020-03-30,12,1,23.8095238095238,,,5
US-Minnesota-Mower,US,Minnesota,Mower,2020-03-31,13,1,23.8095238095238,,,5.8433071796919
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-01,14,1,23.8095238095238,,,6.69823228777992
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-02,15,1,23.8095238095238,,,7.56317079462632
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-03,15,0,0,,,8.56317079462633
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-04,17,2,47.6190476190476,6,71.4285714285714,9.31814952488019
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-05,17,0,0,,,10.3181495248802
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-06,17,0,0,,,11.3181495248802
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-07,18,1,23.8095238095238,,,12.2062553457696
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-08,18,0,0,,,13.2062553457696
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-09,20,2,47.6190476190476,,,13
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-10,22,2,47.6190476190476,,,12
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-11,23,1,23.8095238095238,6,71.4285714285714,12.4891270071943
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-12,25,2,47.6190476190476,,,12.4899973313403
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-13,25,0,0,,,13.4899973313403
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-14,24,-1,-23.8095238095238,,,15
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-15,25,1,23.8095238095238,,,15.4899973313403
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-16,25,0,0,,,16.4899973313403
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-17,25,0,0,,,17.4899973313403
US-Minnesota-Mower,US,Minnesota,Mower,2020-04-18,26,1,23.8095238095238,3,35.7142857142857,18
US-Minnesota-Nobles,US,Minnesota,Nobles,2020-04-17,12,10,39.6825396825397,,,1
US-Minnesota-Nobles,US,Minnesota,Nobles,2020-04-18,36,24,95.2380952380952,35,95.2380952380952,1
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-03-20,11,5,39.6825396825397,,,2.12553088208386
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-03-21,12,1,7.93650793650794,11,20.5415499533147,2
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-03-22,14,2,15.8730158730159,,,2.74568293290173
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-03-23,16,2,15.8730158730159,,,3.52538346892355
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-03-24,18,2,15.8730158730159,,,4.33106557025693
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-03-25,21,3,23.8095238095238,,,5.07674850315866
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-03-26,29,8,63.4920634920635,,,3.73720546815576
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-03-27,34,5,39.6825396825397,,,3.48528562302215
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-03-28,37,3,23.8095238095238,25,46.6853408029879,3.82225849267212
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-03-29,47,10,79.3650793650794,,,3.65152646989246
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-03-30,51,4,31.7460317460317,,,4.3984757755908
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-03-31,53,2,15.8730158730159,,,5.27930151355483
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-01,61,8,63.4920634920635,,,5.68295382112104
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-02,66,5,39.6825396825397,,,6.18767812190619
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-03,76,10,79.3650793650794,,,5.8885245088672
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-04,88,12,95.2380952380952,51,95.2380952380952,6.27570979191318
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-05,95,7,55.5555555555556,,,6.87044117984812
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-06,96,1,7.93650793650794,,,7.74223902147991
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-07,103,7,55.5555555555556,,,7.74637072429642
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-08,108,5,39.6825396825397,,,7.86703746156916
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-09,114,6,47.6190476190476,,,8.48244170776599
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-10,126,12,95.2380952380952,,,8.59049882284415
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-11,132,6,47.6190476190476,44,82.1661998132586,9
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-12,143,11,87.3015873015873,,,9.43263748959232
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-13,143,0,0,,,10.4326374895923
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-14,147,4,31.7460317460317,,,11.2370872299562
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-15,153,6,47.6190476190476,,,11.955271179061
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-16,163,10,79.3650793650794,,,12.5234104761457
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-17,174,11,87.3015873015873,,,13.077956514241
US-Minnesota-Olmsted,US,Minnesota,Olmsted,2020-04-18,177,3,23.8095238095238,45,84.0336134453782,13.9259768509689
US-Minnesota-Pine,US,Minnesota,Pine,2020-04-18,10,1,47.6190476190476,7,95.2380952380952,5
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-03-19,12,4,19.047619047619,,,4.41503749927884
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-03-20,16,4,19.047619047619,,,2
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-03-21,17,1,4.76190476190476,13,20.6349206349206,2.85048128530886
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-03-22,18,1,4.76190476190476,,,3.70951129135146
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-03-23,24,6,28.5714285714286,,,4
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-03-24,26,2,9.52380952380952,,,4.72176678584324
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-03-25,27,1,4.76190476190476,,,5.59057916034679
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-03-26,32,5,23.8095238095238,,,6
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-03-27,34,2,9.52380952380952,,,6
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-03-28,42,8,38.0952380952381,25,39.6825396825397,5.46416306545103
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-03-29,46,4,19.047619047619,,,6.14793975187985
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-03-30,50,4,19.047619047619,,,6.48999733134027
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-03-31,56,6,28.5714285714286,,,5.78594555415478
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-01,66,10,47.6190476190476,,,5.49242308249069
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-02,67,1,4.76190476190476,,,6.24437407345814
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-03,71,4,19.047619047619,,,6.79569184119827
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-04,79,8,38.0952380952381,37,58.7301587301587,7.29042264727586
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-05,91,12,57.1428571428571,,,7.12013693419815
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-06,96,5,23.8095238095238,,,7.48958031680697
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-07,101,5,23.8095238095238,,,7.91219936218078
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-08,112,11,52.3809523809524,,,8
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-09,121,9,42.8571428571429,,,8.52957858241705
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-10,124,3,14.2857142857143,,,9.38051853870016
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-11,132,8,38.0952380952381,53,84.1269841269841,10
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-12,152,20,95.2380952380952,,,8.36260416127895
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-13,152,0,0,,,9.36260416127895
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-14,153,1,4.76190476190476,,,10.3011868634421
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-15,164,11,52.3809523809524,,,10.7364333580025
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-16,177,13,61.9047619047619,,,11.1969919289195
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-17,178,1,4.76190476190476,,,12.1571520885887
US-Minnesota-Ramsey,US,Minnesota,Ramsey,2020-04-18,192,14,66.6666666666667,60,95.2380952380952,12
US-Minnesota-Scott,US,Minnesota,Scott,2020-03-30,10,1,31.7460317460317,,,6
US-Minnesota-Scott,US,Minnesota,Scott,2020-03-31,10,0,0,,,7
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-01,10,0,0,,,8
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-02,10,0,0,,,9
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-03,11,1,31.7460317460317,,,9.47724130113678
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-04,12,1,31.7460317460317,4,47.6190476190476,9
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-05,13,1,31.7460317460317,,,9.48075021295247
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-06,15,2,63.4920634920635,,,9.48332096197819
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-07,16,1,31.7460317460317,,,10
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-08,17,1,31.7460317460317,,,10.4852856230222
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-09,19,2,63.4920634920635,,,10.4868360226532
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-10,19,0,0,,,11.4868360226532
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-11,20,1,31.7460317460317,8,95.2380952380952,9
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-12,20,0,0,,,10
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-13,20,0,0,,,11
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-14,20,0,0,,,12
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-15,20,0,0,,,13
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-16,20,0,0,,,14
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-17,23,3,95.2380952380952,,,13.4891270071943
US-Minnesota-Scott,US,Minnesota,Scott,2020-04-18,23,0,0,3,35.7142857142857,14.4891270071943
US-Minnesota-Sherburne,US,Minnesota,Sherburne,2020-04-05,10,1,47.6190476190476,,,7
US-Minnesota-Sherburne,US,Minnesota,Sherburne,2020-04-06,10,0,0,,,8
US-Minnesota-Sherburne,US,Minnesota,Sherburne,2020-04-07,10,0,0,,,9
US-Minnesota-Sherburne,US,Minnesota,Sherburne,2020-04-14,10,1,47.6190476190476,,,16
US-Minnesota-Sherburne,US,Minnesota,Sherburne,2020-04-15,11,1,47.6190476190476,,,16.7167368673225
US-Minnesota-Sherburne,US,Minnesota,Sherburne,2020-04-16,12,1,47.6190476190476,,,17.4581378879138
US-Minnesota-Sherburne,US,Minnesota,Sherburne,2020-04-17,12,0,0,,,18.4581378879138
US-Minnesota-Sherburne,US,Minnesota,Sherburne,2020-04-18,12,0,0,3,57.1428571428571,19.4581378879138
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-03-29,10,5,43.2900432900433,,,1
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-03-30,12,2,17.3160173160173,,,1.73696559416621
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-03-31,12,0,0,,,2.73696559416621
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-01,13,1,8.65800865800866,,,3.62148837674627
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-02,13,0,0,,,4.62148837674627
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-03,13,0,0,,,5.62148837674627
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-04,13,0,0,8,31.7460317460317,6.62148837674627
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-05,15,2,17.3160173160173,,,7.41503749927884
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-06,16,1,8.65800865800866,,,8.32192809488736
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-07,17,1,8.65800865800866,,,9.23446525363702
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-08,28,11,95.2380952380952,,,3.48212763622969
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-09,33,5,43.2900432900433,,,2.49242308249069
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-10,34,1,8.65800865800866,,,3
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-11,37,3,25.974025974026,24,95.2380952380952,3.83054331665683
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-12,38,1,8.65800865800866,,,4.77709898959674
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-13,38,0,0,,,5.77709898959674
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-14,42,4,34.6320346320346,,,6.57652738562346
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-15,43,1,8.65800865800866,,,7.52937124537912
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-16,44,1,8.65800865800866,,,8.48329925095183
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-17,45,1,8.65800865800866,,,9.438262670391
US-Minnesota-St. Louis,US,Minnesota,St. Louis,2020-04-18,46,1,8.65800865800866,9,35.7142857142857,10.3942159853771
US-Minnesota-Stearns,US,Minnesota,Stearns,2020-04-16,11,4,95.2380952380952,,,12.4772413011368
US-Minnesota-Stearns,US,Minnesota,Stearns,2020-04-17,14,3,71.4285714285714,,,2
US-Minnesota-Stearns,US,Minnesota,Stearns,2020-04-18,16,2,47.6190476190476,9,95.2380952380952,2.70456684167236
US-Minnesota-Unknown,US,Minnesota,Unknown,2020-04-13,34,29,95.2380952380952,,,1
US-Minnesota-Washington,US,Minnesota,Washington,2020-03-23,10,3,35.7142857142857,,,1.60125579705775
US-Minnesota-Washington,US,Minnesota,Washington,2020-03-24,10,0,0,,,2.60125579705775
US-Minnesota-Washington,US,Minnesota,Washington,2020-03-25,13,3,35.7142857142857,,,3.13242652146596
US-Minnesota-Washington,US,Minnesota,Washington,2020-03-26,15,2,23.8095238095238,,,3.80656653162942
US-Minnesota-Washington,US,Minnesota,Washington,2020-03-27,22,7,83.3333333333333,,,2.63672575608659
US-Minnesota-Washington,US,Minnesota,Washington,2020-03-28,25,3,35.7142857142857,21,68.9655172413793,3.14948953979265
US-Minnesota-Washington,US,Minnesota,Washington,2020-03-29,27,2,23.8095238095238,,,3.73626760665637
US-Minnesota-Washington,US,Minnesota,Washington,2020-03-30,34,7,83.3333333333333,,,3.6731966711684
US-Minnesota-Washington,US,Minnesota,Washington,2020-03-31,39,5,59.5238095238095,,,4.3149619530892
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-01,44,5,59.5238095238095,,,5
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-02,46,2,23.8095238095238,,,5.65226793249839
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-03,51,5,59.5238095238095,,,5.74269283518198
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-04,54,3,35.7142857142857,29,95.2380952380952,6
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-05,62,8,95.2380952380952,,,6.40071080203771
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-06,65,3,35.7142857142857,,,7.19573017169767
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-07,68,3,35.7142857142857,,,8
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-08,70,2,23.8095238095238,,,8.78872230377211
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-09,72,2,23.8095238095238,,,9.58339689056893
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-10,73,1,11.9047619047619,,,10.4828632944862
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-11,77,4,47.6190476190476,23,75.5336617405583,11.0940473714323
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-12,80,3,35.7142857142857,,,11.7901166350494
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-13,80,0,0,,,12.7901166350494
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-14,84,4,47.6190476190476,,,13.3856486084839
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-15,88,4,47.6190476190476,,,14
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-16,91,3,35.7142857142857,,,14.2458636036035
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-17,92,1,11.9047619047619,,,15
US-Minnesota-Washington,US,Minnesota,Washington,2020-04-18,92,0,0,15,49.2610837438424,16
US-Minnesota-Winona,US,Minnesota,Winona,2020-03-31,10,5,22.6757369614512,,,1
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-01,10,0,0,,,2
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-02,11,1,4.53514739229025,,,2.86249647625006
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-03,11,0,0,,,3.86249647625006
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-04,13,2,9.0702947845805,9,27.6497695852535,4.62148837674627
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-05,14,1,4.53514739229025,,,5.51457317282976
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-06,14,0,0,,,6.51457317282976
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-07,16,2,9.0702947845805,,,7.32192809488736
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-08,19,3,13.6054421768707,,,8.07400058144378
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-09,20,1,4.53514739229025,,,8
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-10,26,6,27.2108843537415,,,6
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-11,26,0,0,13,39.9385560675883,7
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-12,30,4,18.140589569161,,,5.48332096197818
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-13,30,0,0,,,6.48332096197818
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-14,30,0,0,,,7.48332096197818
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-15,51,21,95.2380952380952,,,5.07401193107039
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-16,54,3,13.6054421768707,,,4.73626760665637
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-17,56,2,9.0702947845805,,,5.48212763622968
US-Minnesota-Winona,US,Minnesota,Winona,2020-04-18,57,1,4.53514739229025,31,95.2380952380952,6.35844159323301
US-Minnesota-Wright,US,Minnesota,Wright,2020-04-07,12,3,95.2380952380952,,,6
US-Minnesota-Wright,US,Minnesota,Wright,2020-04-08,12,0,0,,,7
US-Minnesota-Wright,US,Minnesota,Wright,2020-04-09,12,0,0,,,8
US-Minnesota-Wright,US,Minnesota,Wright,2020-04-10,14,2,63.4920634920635,,,7
US-Minnesota-Wright,US,Minnesota,Wright,2020-04-11,16,2,63.4920634920635,8,95.2380952380952,7
US-Minnesota-Wright,US,Minnesota,Wright,2020-04-12,17,1,31.7460317460317,,,7.48528562302215
US-Minnesota-Wright,US,Minnesota,Wright,2020-04-13,17,0,0,,,8.48528562302215
US-Minnesota-Wright,US,Minnesota,Wright,2020-04-14,19,2,63.4920634920635,,,7.81205912203883
US-Minnesota-Wright,US,Minnesota,Wright,2020-04-15,21,2,63.4920634920635,,,8.46416306545103
US-Minnesota-Wright,US,Minnesota,Wright,2020-04-16,21,0,0,,,9.46416306545103
US-Minnesota-Wright,US,Minnesota,Wright,2020-04-17,23,2,63.4920634920635,,,10.1479397518798
US-Minnesota-Wright,US,Minnesota,Wright,2020-04-18,23,0,0,7,83.3333333333333,11.1479397518798
US-Mississippi-Adams,US,Mississippi,Adams,2020-03-31,10,2,12.6984126984127,,,3.16595623285353
US-Mississippi-Adams,US,Mississippi,Adams,2020-04-01,11,1,6.34920634920635,,,4.07920116849878
US-Mississippi-Adams,US,Mississippi,Adams,2020-04-02,14,3,19.047619047619,,,4
US-Mississippi-Adams,US,Mississippi,Adams,2020-04-03,14,0,0,,,5
US-Mississippi-Adams,US,Mississippi,Adams,2020-04-04,16,2,12.6984126984127,10,28.8600288600289,5
US-Mississippi-Adams,US,Mississippi,Adams,2020-04-05,19,3,19.047619047619,,,5.22986680137274
US-Mississippi-Adams,US,Mississippi,Adams,2020-04-06,19,0,0,,,6.22986680137274
US-Mississippi-Adams,US,Mississippi,Adams,2020-04-07,24,5,31.7460317460317,,,5.63919955677067
US-Mississippi-Adams,US,Mississippi,Adams,2020-04-08,25,1,6.34920634920635,,,6.46992751182684
US-Mississippi-Adams,US,Mississippi,Adams,2020-04-09,27,2,12.6984126984127,,,7.15080168352722
US-Mississippi-Adams,US,Mississippi,Adams,2020-04-10,42,15,95.2380952380952,,,3.57158777341932
US-Mississippi-Adams,US,Mississippi,Adams,2020-04-11,49,7,44.4444444444444,33,95.2380952380952,3.494897604954
US-Mississippi-Adams,US,Mississippi,Adams,2020-04-12,51,2,12.6984126984127,,,3.74269283518198
US-Mississippi-Adams,US,Mississippi,Adams,2020-04-13,57,6,38.0952380952381,,,3.8776296664487
US-Mississippi-Adams,US,Mississippi,Adams,2020-04-14,62,5,31.7460317460317,,,4.68732436025121
