date,China-Hubei,Japan-,China-Hong Kong
2020-04-26,73.943731725923,15.3424604802398,30.0070865601087
2020-04-27,74.943731725923,16.223219926234,31.0070865601087
2020-04-28,75.943731725923,17.0284628886364,32.0070865601087
2020-04-29,76.943731725923,17.8282235246541,33.0070865601087
2020-04-30,77.943731725923,18.625646400591,34.0070865601087
2020-05-01,78.943731725923,19.3632464424338,34.9876257489142
2020-05-02,79.943731725923,20.0787639233534,35.9876257489142
2020-05-03,80.943731725923,20.8052596315745,36.9876257489142
2020-05-04,81.943731725923,21.5234258416956,37.9752634018717
2020-05-05,82.943731725923,22.3157380609724,38.9752634018717
2020-05-06,83.943731725923,23.1491576510931,39.9752634018717
2020-05-07,84.943731725923,23.9928343875969,40.9259325974936
2020-05-08,85.943731725923,24.9040442102438,41.9259325974936
2020-05-09,86.9436918338142,25.7874328167096,42.9259325974936
2020-05-10,87.9434923820524,26.7178738537516,43.8890583720215
2020-05-11,88.9434923820524,27.680698945962,44.8890583720215
2020-05-12,89.9434923820524,28.5936282512935,45.8890583720215
2020-05-13,90.9434923820524,29.5438023043102,46.8522896523459
2020-05-14,91.9434923820524,30.4465935747804,47.8400567539831
2020-05-15,92.9434923820524,31.3952534999192,48.8278354893818
2020-05-16,93.9434923820524,32.3421134977103,49.8278354893818
2020-05-17,94.9434923820524,33.318552545054,50.7912412773924
2020-05-18,95.9434524934564,34.2862130743112,51.7912412773924
2020-05-19,96.9434524934564,35.2588249551763,52.7912412773924
2020-05-20,97.9434524934564,36.2256311835248,53.7912412773924
2020-05-21,98.9434524934564,37.1856952481822,54.7912412773924
2020-05-22,99.9434524934564,38.1633359546413,55.6700077484339
2020-05-23,100.943452493456,39.139067945632,56.6700077484339
2020-05-24,101.943452493456,40.099348333709,57.6700077484339
2020-05-25,102.943452493456,41.0790424618337,58.6700077484339
2020-05-26,103.943452493456,42.050078935872,59.6700077484339
2020-05-27,104.943452493456,43.0250197732834,60.6579470635884
2020-05-28,105.943452493456,43.9593129908065,61.6579470635884
2020-05-29,106.943452493456,44.890208111309,62.5021795956844
2020-05-30,107.943452493456,45.8507280468708,63.4664998168365
2020-05-31,108.943452493456,46.8186680121565,64.442768214968
2020-06-01,109.943452493456,47.7857617861294,65.4072527835378
2020-06-02,110.943452493456,48.7401755729874,66.3365150337677
2020-06-03,111.943452493456,49.7128887802207,67.3365150337677
2020-06-04,112.943452493456,50.6729558149859,68.2661645363922
2020-06-05,113.943452493456,51.6304147525483,69.2311331868664
2020-06-06,114.943452493456,52.5924989740787,70.1961970744754
2020-06-07,115.943452493456,53.5573752486507,71.1845727781064
2020-06-08,116.943452493456,54.5384957578809,72.1729589872032
2020-06-09,117.943452493456,55.4927421464625,73.1729589872032
2020-06-10,118.943452493456,56.4614214480957,74.1729589872032
2020-06-11,119.943452493456,57.4248126998885,75.1729589872032
2020-06-12,120.943452493456,58.368730080099,76.1613556827944
2020-06-13,121.943452493456,59.3305689527028,77.1497628459598
2020-06-14,122.943452493456,60.2633528636449,78.1497628459598
2020-06-15,123.943452493456,61.2017029994154,79.1150469524658
2020-06-16,124.943452493456,62.1622014819544,80.1150469524658
2020-06-17,125.943452493456,63.1219270963912,81.022927140354
2020-06-18,126.943452493456,64.0712967168231,81.9866404341483
2020-06-19,127.943452493456,65.0104129739119,82.9866404341483
2020-06-20,128.943452493456,65.9496924953994,83.9599924692045
2020-06-21,129.943452493456,66.899540851505,84.9400684355977
2020-06-22,130.943452493456,67.863164274559,85.743685643142
2020-06-23,131.943452493456,68.8096575939588,86.641013118245
2020-06-24,132.943452493456,69.733782455097,87.6282773015304
2020-06-25,133.943452493456,70.6510871542878,88.5397269314547
2020-06-26,134.943452493456,71.5554373201267,89.5208870867011
2020-06-27,135.943452493456,72.4736458217819,90.5146176385777
2020-06-28,136.943452493456,73.3746281546574,91.5020944399379
2020-06-29,137.943452493456,74.2779646736641,92.4771105892229
2020-06-30,138.943452493456,75.1566369794213,93.4646497985785
2020-07-01,139.943452493456,75.9614365874021,94.2923378426034
2020-07-02,140.943452493456,76.7635520497886,95.2377820076415
2020-07-03,141.943452493456,77.6460802802862,96.2076437821152
2020-07-04,142.943452493456,78.3992955495082,97.1417628503352
2020-07-05,143.943452493456,79.2164930975029,98.0823690781146
2020-07-06,144.943452493456,80.0590915850962,98.9623007697731
2020-07-07,145.943452493456,80.8791683809469,99.7875268306567
2020-07-08,146.943452493456,81.7016257624093,100.49225121587
2020-07-09,147.943452493456,82.3990177688333,100.984017090508
2020-07-10,148.943452493456,83.0428763779235,101.984017090508
2020-07-11,149.943452493456,83.5394806726225,101.969581833432
2020-07-12,150.943452493456,83.9808141212913,102.589710753238
2020-07-13,151.943452493456,84.5645020523557,103.589710753238
2020-07-14,152.943452493456,85.1132610111295,103.467091678222
2020-07-15,153.943452493456,85.141562303891,104.212249795256
2020-07-16,154.943452493456,85.7086761708345,104.400695264918
2020-07-17,155.943452493456,85.9646803628727,104.321354863432
2020-07-18,156.943452493456,85.9894524964528,105.321354863432
2020-07-19,157.943452493456,86.3368576772761,105.052768722911
2020-07-20,158.943452493456,87.0025584065755,103.697219685367
2020-07-21,159.943452493456,86.7908774598258,102.623086062027
2020-07-22,160.943452493456,86.0465020682815,56.499882684182
2020-07-23,161.943452493456,85.0873452791057,33.8748055554342
2020-07-24,162.943452493456,84.422862814222,29.4985244433722
2020-07-25,163.943452493456,84.0621045280065,21.4989021920806
2020-07-26,164.943452493456,82.6390575786497,18.2690307265816
2020-07-27,165.943452493456,80.7926452858602,16.6308772193068
2020-07-28,166.943452493456,75.3870305206334,16.7078211841714
2020-07-29,167.943452493456,60.5810818748764,15.6727789905655
2020-07-30,168.943452493456,42.2755323093925,15.656538459492
2020-07-31,169.943452493456,35.4198410125227,15.2794093199978
2020-08-01,170.943332831181,30.7038764119887,15.2553368471799
2020-08-02,171.943332831181,28.5300833359359,14.3318626795998
2020-08-03,172.943332831181,27.0264363134735,14.8339038778981
2020-08-04,173.943332831181,25.8664987955573,15.4602588264913
2020-08-05,174.943332831181,25.2238071934774,16.0720842648146
2020-08-06,175.943332831181,24.1453232225511,16.4541919171278
2020-08-07,176.943292944927,23.3907167167813,16.9338325201243
2020-08-08,177.943292944927,22.7264818747441,17.7286795624589
2020-08-09,178.943292944927,22.6552738259686,18.5183395419713
2020-08-10,179.943292944927,23.1609739842903,19.3202190257047
2020-08-11,180.943292944927,23.5875969163239,20.2266278238067
2020-08-12,181.943292944927,23.2375401264964,21.0527705571761
2020-08-13,182.943292944927,23.297489741247,21.7835894402152
