key,nation,state,county,date,Cases,Delta,DeltaNormal,7DayDelta,7DayDeltaNormal,DoubleSpeed,Acceleration
Romania,Romania,,,2020-04-12,6300,310,56.4508786306109,,,9.06920280949041,
Romania,Romania,,,2020-04-13,6633,333,60.6391696257853,,,9.67575987532462,
Romania,Romania,,,2020-04-14,6879,246,44.7965036875171,2462,95.2380952380952,10.3883724147969,
Romania,Romania,,,2020-04-15,7216,337,61.3675680597287,,,11.0109289158594,
Romania,Romania,,,2020-04-16,7707,491,89.4109077665483,,,11.0405138364072,
Romania,Romania,,,2020-04-17,8067,360,65.555859054903,,,11.1191874310575,
Romania,Romania,,,2020-04-18,8418,351,63.9169625785305,,,11.5673650223793,
Romania,Romania,,,2020-04-19,8746,328,59.7286715833561,,,12.1177584043322,
Romania,Romania,,,2020-04-20,8936,190,34.5989256123099,,,12.8469252242056,
Romania,Romania,,,2020-04-21,9242,306,55.7224801966676,2363,91.4084561525666,13.3979705758921,
Romania,Romania,,,2020-04-22,9710,468,85.2226167713739,,,13.7792936149094,
Romania,Romania,,,2020-04-23,10096,386,70.2904488755349,,,14.3392323035063,
Romania,Romania,,,2020-04-24,10417,321,58.4539743239552,,,14.9748678102282,
Romania,Romania,,,2020-04-25,10635,218,39.6977146499135,,,15.5580299457484,
Romania,Romania,,,2020-04-26,11036,401,73.0219430028226,,,15.8983656481457,
Romania,Romania,,,2020-04-27,11339,303,55.1761813712101,,,16.6019006537083,
Romania,Romania,,,2020-04-28,11616,277,50.4415915505782,2374,91.8339716065143,17.3377261867072,
Romania,Romania,,,2020-04-29,11978,362,65.9200582718747,,,18.0018274551316,
Romania,Romania,,,2020-04-30,12240,262,47.7100974232905,,,18.5744859042507,
Romania,Romania,,,2020-05-01,12567,327,59.5465719748703,,,19.0519733605032,
Romania,Romania,,,2020-05-02,12732,165,30.0464354001639,,,19.7976666718461,
Romania,Romania,,,2020-05-03,13163,431,78.4849312573978,,,20.1513274574061,
Romania,Romania,,,2020-05-04,13512,349,63.5527633615588,,,20.4954482387516,
Romania,Romania,,,2020-05-05,13837,325,59.1823727578986,2221,85.9154384743337,20.8802845276323,
Romania,Romania,,,2020-05-06,14107,270,49.1668942911773,,,21.4762289454208,
Romania,Romania,,,2020-05-07,14499,392,71.38304652645,,,21.9296393260087,
Romania,Romania,,,2020-05-08,14811,312,56.8150778475826,,,22.6062147353303,
Romania,Romania,,,2020-05-09,15131,320,58.2718747154694,,,23.2814988275601,
Romania,Romania,,,2020-05-10,15362,231,42.0650095602294,,,24.0513345123436,
Romania,Romania,,,2020-05-11,15588,226,41.1545115178002,,,24.7541172775594,
Romania,Romania,,,2020-05-12,15778,190,34.5989256123099,1941,75.0841360102124,25.4887400263845,
Romania,Romania,,,2020-05-13,16002,224,40.7903123008286,,,26.1799485996696,
Romania,Romania,,,2020-05-14,16247,245,44.6144040790312,,,26.8361274761837,
Romania,Romania,,,2020-05-15,16437,190,34.5989256123099,,,27.563142036265,
Romania,Romania,,,2020-05-16,16704,267,48.6205954657198,,,28.184811634401,
Romania,Romania,,,2020-05-17,16871,167,30.4106346171356,,,28.9456699771727,
Romania,Romania,,,2020-05-18,17036,165,30.0464354001639,,,29.6910515716415,
Romania,Romania,,,2020-05-19,17191,155,28.2254393153055,1413,54.6593942207265,30.4541010766333,
Romania,Romania,,,2020-05-20,17387,196,35.691523263225,,,31.1575137148479,
Romania,Romania,,,2020-05-21,17585,198,36.0557224801967,,,31.7532696397698,
Romania,Romania,,,2020-05-22,17712,127,23.1266502777019,,,32.4184361652133,
Romania,Romania,,,2020-05-23,17857,145,26.4044432304471,,,33.0390689278128,
Romania,Romania,,,2020-05-24,18070,213,38.7872166074843,,,33.672771599427,
Romania,Romania,,,2020-05-25,18283,213,38.7872166074843,,,34.3247325588748,
Romania,Romania,,,2020-05-26,18429,146,26.5865428389329,1238,47.8898301806507,35.0885048996617,
Romania,Romania,,,2020-05-27,18594,165,30.0464354001639,,,35.8798846381128,
Romania,Romania,,,2020-05-28,18791,197,35.8736228717108,,,36.6665340934598,
Romania,Romania,,,2020-05-29,18982,191,34.7810252207958,,,37.4618064511916,
Romania,Romania,,,2020-05-30,19133,151,27.4970408813621,,,38.3014065153683,
Romania,Romania,,,2020-05-31,19257,124,22.5803514522444,,,39.1706311390963,
Romania,Romania,,,2020-06-01,19398,141,25.6760447965037,,,40.0229461837228,
Romania,Romania,,,2020-06-02,19517,119,21.6698534098152,1088,42.0873467177285,40.8721900627732,
Romania,Romania,,,2020-06-03,19669,152,27.6791404898479,,,41.6731826250982,
Romania,Romania,,,2020-06-04,19907,238,43.3397068196303,,,42.3646473878201,
Romania,Romania,,,2020-06-05,20103,196,35.691523263225,,,43.113316728759,
Romania,Romania,,,2020-06-06,20290,187,34.0526267868524,,,43.8453130567448,
Romania,Romania,,,2020-06-07,20479,189,34.4168260038241,,,44.5490868002037,
Romania,Romania,,,2020-06-08,20604,125,22.7624510607302,,,45.3546681616322,
Romania,Romania,,,2020-06-09,20749,145,26.4044432304471,1232,47.6577308421338,46.1306148049844,
Romania,Romania,,,2020-06-10,20945,196,35.691523263225,,,46.7434409708755,
Romania,Romania,,,2020-06-11,21182,237,43.1576072111445,,,47.2001734536218,
Romania,Romania,,,2020-06-12,21404,222,40.4261130838569,,,47.8303210852123,
Romania,Romania,,,2020-06-13,21679,275,50.0773923336065,,,48.4854016548498,
Romania,Romania,,,2020-06-14,21999,320,58.2718747154694,,,49.0895066612024,
Romania,Romania,,,2020-06-15,22165,166,30.2285350086497,,,49.8447642345773,
Romania,Romania,,,2020-06-16,22415,250,45.5249021214604,1666,64.4462496615218,50.4306707825135,0.352272727272727
Russia,Russia,,,2020-03-28,1264,228,1.86292773801353,,,3.14163336791496,
Russia,Russia,,,2020-03-29,1534,270,2.20609863712129,,,3.37230230171362,
Russia,Russia,,,2020-03-30,1836,302,2.46756217929862,,,3.57660082984091,
Russia,Russia,,,2020-03-31,2337,501,4.09353858221394,1842,2.28205704770949,3.39494636245073,
Russia,Russia,,,2020-04-01,2777,440,3.59512370493839,,,3.51475211683438,
Russia,Russia,,,2020-04-02,3548,771,6.29963721933523,,,3.19115405749688,
Russia,Russia,,,2020-04-03,4149,601,4.91061215151812,,,3.49381840783451,
Russia,Russia,,,2020-04-04,4731,582,4.75536817335033,,,3.92973252756342,
Russia,Russia,,,2020-04-05,5389,658,5.37634408602151,,,4.17482897819159,
Russia,Russia,,,2020-04-06,6343,954,7.79488185116188,,,4.45785108639097,
Russia,Russia,,,2020-04-07,7497,1154,9.42902898977024,5160,6.39273309781811,4.64870562144744,
Russia,Russia,,,2020-04-08,8672,1175,9.60061443932412,,,4.66416414348934,
Russia,Russia,,,2020-04-09,10131,1459,11.921103376148,,,4.4753912461804,
Russia,Russia,,,2020-04-10,11917,1786,14.5929339477727,,,4.38365729412088,
Russia,Russia,,,2020-04-11,13584,1667,13.6206164003007,,,4.5908276569573,
Russia,Russia,,,2020-04-12,15770,2186,17.8612282249894,,,4.65343069066443,
Russia,Russia,,,2020-04-13,18328,2558,20.9007419028009,,,4.64512468064898,
Russia,Russia,,,2020-04-14,21102,2774,22.665620812498,13605,16.8552584875611,4.7498205807058,
Russia,Russia,,,2020-04-15,24490,3388,27.6824525280256,,,4.79261874797296,
Russia,Russia,,,2020-04-16,27938,3448,28.1726966696081,,,4.81270229269075,
Russia,Russia,,,2020-04-17,32008,4070,33.2548942706801,,,4.90201412520984,
Russia,Russia,,,2020-04-18,36793,4785,39.096970291205,,,4.9735310049848,
Russia,Russia,,,2020-04-19,42853,6060,49.5146582998333,,,4.89750870711133,
Russia,Russia,,,2020-04-20,47121,4268,34.8726999379024,,,5.25986606485015,
Russia,Russia,,,2020-04-21,52763,5642,46.0992907801418,31661,39.2248687228719,5.4351920819847,
Russia,Russia,,,2020-04-22,57999,5236,42.7819720887669,,,5.72579897413028,
Russia,Russia,,,2020-04-23,62773,4774,39.0070921985816,,,6.14417853684155,
Russia,Russia,,,2020-04-24,68622,5849,47.7906330686015,,,6.50129727175154,
Russia,Russia,,,2020-04-25,74588,5966,48.7466091446874,,,6.91129389669859,
Russia,Russia,,,2020-04-26,80949,6361,51.9740497434389,,,7.37452771326087,
Russia,Russia,,,2020-04-27,87147,6198,50.6422198254731,,,7.82438416411813,
Russia,Russia,,,2020-04-28,93558,6411,52.382586528091,40795,50.5409974274205,8.07672360287976,
Russia,Russia,,,2020-04-29,99399,5841,47.7252671830572,,,8.52891113797914,
Russia,Russia,,,2020-04-30,106498,7099,58.0040526849037,,,8.90309378823907,
Russia,Russia,,,2020-05-01,114431,7933,64.8184462529006,,,9.143749349741,
Russia,Russia,,,2020-05-02,124054,9623,78.6269895741412,,,9.15114260519965,
Russia,Russia,,,2020-05-03,134687,10633,86.8794326241135,,,9.21110325066964,
Russia,Russia,,,2020-05-04,145268,10581,86.4545543680753,,,9.31843149777124,
Russia,Russia,,,2020-05-05,155370,10102,82.5407719711083,61812,76.5789957833978,9.50289948565631,
Russia,Russia,,,2020-05-06,165929,10559,86.2747981828284,,,9.66665123762919,
Russia,Russia,,,2020-05-07,177160,11231,91.7655325685525,,,9.77023736420479,
Russia,Russia,,,2020-05-08,187859,10699,87.4187011798542,,,9.93456234994203,
Russia,Russia,,,2020-05-09,198676,10817,88.3828479916332,,,10.0101365868445,
Russia,Russia,,,2020-05-10,209688,11012,89.9761414517763,,,10.2269024694265,
Russia,Russia,,,2020-05-11,221344,11656,95.2380952380952,,,10.4649004135909,
Russia,Russia,,,2020-05-12,232243,10899,89.0528483184626,76873,95.2380952380952,10.8183782577509,
Russia,Russia,,,2020-05-13,242271,10028,81.9361375298232,,,11.2948445173112,
Russia,Russia,,,2020-05-14,252245,9974,81.4949178023989,,,11.7989131419085,
Russia,Russia,,,2020-05-15,262843,10598,86.593456874857,,,12.2984540803998,
Russia,Russia,,,2020-05-16,272043,9200,75.1707683759846,,,12.8696308618057,
Russia,Russia,,,2020-05-17,281752,9709,79.3296728437428,,,13.4059442432552,
Russia,Russia,,,2020-05-18,290678,8926,72.9319867960911,,,13.9927318268716,
Russia,Russia,,,2020-05-19,299941,9263,75.6855247246462,67698,83.8711715612578,14.5261231186208,
Russia,Russia,,,2020-05-20,308705,8764,71.6083276138183,,,15.0977318684286,
Russia,Russia,,,2020-05-21,317554,8849,72.3028401477269,,,15.6700968908721,
Russia,Russia,,,2020-05-22,326448,8894,72.6705232539138,,,16.2499823765704,
Russia,Russia,,,2020-05-23,335882,9434,77.0827205281563,,,16.8159698395408,
Russia,Russia,,,2020-05-24,344481,8599,70.2601562244664,,,17.4299909467278,
Russia,Russia,,,2020-05-25,353427,8946,73.095401509952,,,18.0385306930165,
Russia,Russia,,,2020-05-26,362342,8915,72.8421087034677,62401,77.3087089218891,18.6182014399261,
Russia,Russia,,,2020-05-27,370680,8338,68.1275942085825,,,19.2302195273371,
Russia,Russia,,,2020-05-28,379051,8371,68.3972284864529,,,19.8422415362979,
Russia,Russia,,,2020-05-29,387623,8572,70.0395463607543,,,20.442795504567,
Russia,Russia,,,2020-05-30,396575,8952,73.1444259241102,,,21.034963038774,
Russia,Russia,,,2020-05-31,405843,9268,75.7263784031114,,,21.6080506323183,
Russia,Russia,,,2020-06-01,414328,8485,69.3286923554597,,,22.2244857163145,
Russia,Russia,,,2020-06-02,423186,8858,72.3763767689643,60844,75.3797388766754,22.8328216070974,
Russia,Russia,,,2020-06-03,431715,8529,69.6882047259535,,,23.4639707667463,
Russia,Russia,,,2020-06-04,440538,8823,72.0904010197078,,,24.0899956568549,
Russia,Russia,,,2020-06-05,449256,8718,71.2324737719384,,,24.693596481104,
Russia,Russia,,,2020-06-06,458102,8846,72.2783279406478,,,25.2879269730872,
Russia,Russia,,,2020-06-07,467073,8971,73.299669902278,,,25.8686115413262,
Russia,Russia,,,2020-06-08,476043,8970,73.291499166585,,,26.418613664222,
Russia,Russia,,,2020-06-09,484630,8587,70.1621073961499,61444,76.1230799345612,26.995498742083,
Russia,Russia,,,2020-06-10,493023,8393,68.5769846716998,,,27.5699049948057,
Russia,Russia,,,2020-06-11,501800,8777,71.7145471778279,,,28.1325202483401,
Russia,Russia,,,2020-06-12,510761,8961,73.2179625453476,,,28.6998314966571,
Russia,Russia,,,2020-06-13,519458,8697,71.0608883223845,,,29.2895835144542,
Russia,Russia,,,2020-06-14,528267,8809,71.9760107200052,,,29.8576366498185,
Russia,Russia,,,2020-06-15,536484,8217,67.1389351897245,,,30.4089900057882,
Russia,Russia,,,2020-06-16,544725,8241,67.3350328463575,60095,74.4518014560812,30.9665282486779,-0.0219549508495541
Saudi Arabia,Saudi Arabia,,,2020-03-28,1203,99,2.09198389806333,,,4.78158208235097,
Saudi Arabia,Saudi Arabia,,,2020-03-29,1299,96,2.02859044660687,,,5.53470100231115,
Saudi Arabia,Saudi Arabia,,,2020-03-30,1453,154,3.25419717476518,,,6.1744403325623,
Saudi Arabia,Saudi Arabia,,,2020-03-31,1563,110,2.3244265534037,796,2.7324655352337,6.88288045032238,
Saudi Arabia,Saudi Arabia,,,2020-04-01,1720,157,3.31759062622164,,,7.28430338002161,
Saudi Arabia,Saudi Arabia,,,2020-04-02,1885,165,3.48663983010555,,,7.60660316005814,
Saudi Arabia,Saudi Arabia,,,2020-04-03,2039,154,3.25419717476518,,,7.91514052044046,
Saudi Arabia,Saudi Arabia,,,2020-04-04,2179,140,2.95836106796835,,,8.15194647998664,
Saudi Arabia,Saudi Arabia,,,2020-04-05,2402,223,4.71224655826386,,,8.01937497866349,
Saudi Arabia,Saudi Arabia,,,2020-04-06,2605,203,4.2896235485541,,,7.97598302833623,
Saudi Arabia,Saudi Arabia,,,2020-04-07,2795,190,4.01491859224275,1232,4.22914263744714,8.34761667039689,
Saudi Arabia,Saudi Arabia,,,2020-04-08,2932,137,2.89496761651188,,,8.87794429013212,
Saudi Arabia,Saudi Arabia,,,2020-04-09,3287,355,7.5015584223483,,,8.4753185214603,
Saudi Arabia,Saudi Arabia,,,2020-04-10,3651,364,7.6917387767177,,,8.35013823987234,
Saudi Arabia,Saudi Arabia,,,2020-04-11,4033,382,8.07209948545649,,,8.14129530370623,
Saudi Arabia,Saudi Arabia,,,2020-04-12,4462,429,9.06526355827443,,,7.75795455559804,
Saudi Arabia,Saudi Arabia,,,2020-04-13,4934,472,9.97390302915042,,,7.67088868822421,
Saudi Arabia,Saudi Arabia,,,2020-04-14,5369,435,9.19205046118736,2574,8.83588729609491,7.57298212390934,
Saudi Arabia,Saudi Arabia,,,2020-04-15,5862,493,10.4176571893457,,,7.00712859371848,
Saudi Arabia,Saudi Arabia,,,2020-04-16,6380,518,10.9459359514829,,,7.26208980704485,
Saudi Arabia,Saudi Arabia,,,2020-04-17,7142,762,16.101936669942,,,7.21095228387102,
Saudi Arabia,Saudi Arabia,,,2020-04-18,8274,1132,23.9204623495726,,,6.74813302064385,
Saudi Arabia,Saudi Arabia,,,2020-04-19,9362,1088,22.9906917282111,,,6.52348807664232,
Saudi Arabia,Saudi Arabia,,,2020-04-20,10484,1122,23.7091508447177,,,6.28332463142596,
Saudi Arabia,Saudi Arabia,,,2020-04-21,11631,1147,24.2374296068549,6262,21.4958532432581,6.09065623972137,
Saudi Arabia,Saudi Arabia,,,2020-04-22,12772,1141,24.110642703942,,,5.99166852201521,
Saudi Arabia,Saudi Arabia,,,2020-04-23,13930,1158,24.4698722621953,,,6.22242674179787,
Saudi Arabia,Saudi Arabia,,,2020-04-24,15102,1172,24.7657083689921,,,6.62149823070519,
Saudi Arabia,Saudi Arabia,,,2020-04-25,16299,1197,25.2939871311294,,,7.10305162145845,
Saudi Arabia,Saudi Arabia,,,2020-04-26,17522,1223,25.843397043752,,,7.5370602181691,
Saudi Arabia,Saudi Arabia,,,2020-04-27,18811,1289,27.2380529757943,,,7.9590456163231,
Saudi Arabia,Saudi Arabia,,,2020-04-28,20077,1266,26.752036514628,8446,28.9929697369144,8.38362107700698,
Saudi Arabia,Saudi Arabia,,,2020-04-29,21402,1325,27.9987743932718,,,8.80267591019592,
Saudi Arabia,Saudi Arabia,,,2020-04-30,22753,1351,28.5481843058945,,,9.21309326484818,
Saudi Arabia,Saudi Arabia,,,2020-05-01,24097,1344,28.4002662524961,,,9.62314892888046,
Saudi Arabia,Saudi Arabia,,,2020-05-02,25459,1362,28.7806269612349,,,10.0356175792919,
Saudi Arabia,Saudi Arabia,,,2020-05-03,27011,1552,32.7955455534777,,,10.356584302178,
Saudi Arabia,Saudi Arabia,,,2020-05-04,28656,1645,34.7607425486281,,,10.6512745621906,
Saudi Arabia,Saudi Arabia,,,2020-05-05,30251,1595,33.7041850243536,10174,34.9247542154117,10.9796152891634,
Saudi Arabia,Saudi Arabia,,,2020-05-06,31938,1687,35.6482508690186,,,11.2681611555049,
Saudi Arabia,Saudi Arabia,,,2020-05-07,33731,1793,37.8881528204803,,,11.5277855332423,
Saudi Arabia,Saudi Arabia,,,2020-05-08,35432,1701,35.9440869758154,,,11.8448824627333,
Saudi Arabia,Saudi Arabia,,,2020-05-09,37136,1704,36.0074804272719,,,12.1831684826716,
Saudi Arabia,Saudi Arabia,,,2020-05-10,39048,1912,40.4027597282534,,,12.4288205761646,
Saudi Arabia,Saudi Arabia,,,2020-05-11,41014,1966,41.5438418544698,,,12.6684153078782,
Saudi Arabia,Saudi Arabia,,,2020-05-12,42925,1911,40.3816285777679,12674,43.506618333608,12.953884506281,
Saudi Arabia,Saudi Arabia,,,2020-05-13,44830,1905,40.254841674855,,,13.2445022769943,
Saudi Arabia,Saudi Arabia,,,2020-05-14,46869,2039,43.0864158399104,,,13.4857621105487,
Saudi Arabia,Saudi Arabia,,,2020-05-15,49176,2307,48.7495641700212,,,13.6331311890469,
Saudi Arabia,Saudi Arabia,,,2020-05-16,52016,2840,60.0124673787864,,,13.639460703498,
Saudi Arabia,Saudi Arabia,,,2020-05-17,54752,2736,57.8148277282957,,,13.7729561551347,
Saudi Arabia,Saudi Arabia,,,2020-05-18,57345,2593,54.7930732088709,,,13.9893729327449,
Saudi Arabia,Saudi Arabia,,,2020-05-19,59854,2509,53.0180565680898,16929,58.1129510627781,14.19879776989,
Saudi Arabia,Saudi Arabia,,,2020-05-20,62545,2691,56.8639259564487,,,14.3880313455311,
Saudi Arabia,Saudi Arabia,,,2020-05-21,65077,2532,53.5040730292561,,,14.6589671039919,
Saudi Arabia,Saudi Arabia,,,2020-05-22,67719,2642,55.8284995826598,,,14.9227141630507,
Saudi Arabia,Saudi Arabia,,,2020-05-23,70161,2442,51.6022694855621,,,15.2026491267445,
Saudi Arabia,Saudi Arabia,,,2020-05-24,72560,2399,50.6936300146861,,,15.4964762200342,
Saudi Arabia,Saudi Arabia,,,2020-05-25,74795,2235,47.2281213350661,,,15.8602323588758,
Saudi Arabia,Saudi Arabia,,,2020-05-26,76726,1931,40.8042515874777,16872,57.9172845608832,16.3525201170252,
Saudi Arabia,Saudi Arabia,,,2020-05-27,78541,1815,38.353038131161,,,16.8843295490556,
Saudi Arabia,Saudi Arabia,,,2020-05-28,80185,1644,34.7396113981426,,,17.4626088885947,
Saudi Arabia,Saudi Arabia,,,2020-05-29,81766,1581,33.4083489175568,,,18.0651267308868,
Saudi Arabia,Saudi Arabia,,,2020-05-30,83384,1618,34.1902014855199,,,18.6399768238945,
Saudi Arabia,Saudi Arabia,,,2020-05-31,85261,1877,39.6631694612613,,,19.1511705293996,
Saudi Arabia,Saudi Arabia,,,2020-06-01,87142,1881,39.7476940632033,,,19.6560041319299,
Saudi Arabia,Saudi Arabia,,,2020-06-02,89011,1869,39.4941202573774,12285,42.1712802768166,20.1673020242731,
Saudi Arabia,Saudi Arabia,,,2020-06-03,91182,2171,45.8757277039948,,,20.6215562060543,
Saudi Arabia,Saudi Arabia,,,2020-06-04,93157,1975,41.7340222088392,,,21.139783410019,
Saudi Arabia,Saudi Arabia,,,2020-06-05,95748,2591,54.7508109078999,,,21.5584510652226,
Saudi Arabia,Saudi Arabia,,,2020-06-06,98869,3121,65.9503206652086,,,21.906620368658,
Saudi Arabia,Saudi Arabia,,,2020-06-07,101914,3045,64.3443532283115,,,22.3663546262107,
Saudi Arabia,Saudi Arabia,,,2020-06-08,105283,3369,71.1908459856097,,,22.7668195946831,
Saudi Arabia,Saudi Arabia,,,2020-06-09,108571,3288,69.4792227962851,19560,67.1445048607678,23.1669199848009,
Saudi Arabia,Saudi Arabia,,,2020-06-10,112288,3717,78.5444863545596,,,23.4574245250595,
Saudi Arabia,Saudi Arabia,,,2020-06-11,116021,3733,78.8825847623274,,,23.7305541757909,
Saudi Arabia,Saudi Arabia,,,2020-06-12,119942,3921,82.8552410535992,,,23.9555949109191,
Saudi Arabia,Saudi Arabia,,,2020-06-13,123308,3366,71.1274525341532,,,24.3262580522172,
Saudi Arabia,Saudi Arabia,,,2020-06-14,127541,4233,89.4481600050715,,,24.5110379539048,
Saudi Arabia,Saudi Arabia,,,2020-06-15,132048,4507,95.2380952380952,,,24.6369667543918,
Saudi Arabia,Saudi Arabia,,,2020-06-16,136315,4267,90.1666191215781,27744,95.2380952380952,24.8178047908974,0.41840490797546
Senegal,Senegal,,,2020-05-04,1271,89,47.8880817863869,,,8.61230673933247,
Senegal,Senegal,,,2020-05-05,1329,58,31.2079634113532,506,65.9240440362191,9.10965187915807,
Senegal,Senegal,,,2020-05-06,1433,104,55.9591068065644,,,9.29041300395408,
Senegal,Senegal,,,2020-05-07,1492,59,31.7460317460317,,,9.87920921203393,
Senegal,Senegal,,,2020-05-08,1551,59,31.7460317460317,,,10.532088989642,
Senegal,Senegal,,,2020-05-09,1634,83,44.6596717783158,,,11.065491474233,
Senegal,Senegal,,,2020-05-10,1709,75,40.3551251008878,,,11.4575021612761,
Senegal,Senegal,,,2020-05-11,1886,177,95.2380952380952,,,10.8854467527368,
Senegal,Senegal,,,2020-05-12,1995,109,58.649448479957,666,86.7695915575532,11.2817300244838,
Senegal,Senegal,,,2020-05-13,2105,110,59.1875168146355,,,11.6775611454394,
Senegal,Senegal,,,2020-05-14,2189,84,45.1977401129944,,,12.2179613504938,
Senegal,Senegal,,,2020-05-15,2310,121,65.106268496099,,,12.3959928614018,
Senegal,Senegal,,,2020-05-16,2429,119,64.030131826742,,,12.6263633930625,
Senegal,Senegal,,,2020-05-17,2480,51,27.4414850686037,,,13.3401370279957,
Senegal,Senegal,,,2020-05-18,2544,64,34.4363734194243,,,13.9823750878361,
Senegal,Senegal,,,2020-05-19,2617,73,39.2789884315308,622,81.0370659891864,14.3483721570455,
Senegal,Senegal,,,2020-05-20,2714,97,52.1926284638149,,,14.7232722485529,
Senegal,Senegal,,,2020-05-21,2812,98,52.7306967984934,,,15.2524622363057,
Senegal,Senegal,,,2020-05-22,2909,97,52.1926284638149,,,15.6309039125595,
Senegal,Senegal,,,2020-05-23,2976,67,36.0505784234598,,,16.066536344403,
Senegal,Senegal,,,2020-05-24,3047,71,38.2028517621738,,,16.4612807062842,
Senegal,Senegal,,,2020-05-25,3130,83,44.6596717783158,,,16.8276280821373,
Senegal,Senegal,,,2020-05-26,3161,31,16.6801183750336,544,70.874861572536,17.6385772781682,
Senegal,Senegal,,,2020-05-27,3253,92,49.5022867904224,,,18.0882492106645,
Senegal,Senegal,,,2020-05-28,3348,95,51.1164917944579,,,18.461087953353,
Senegal,Senegal,,,2020-05-29,3429,81,43.5835351089588,,,18.9673962865787,
Senegal,Senegal,,,2020-05-30,3535,106,57.0352434759214,,,19.6584699161321,
Senegal,Senegal,,,2020-05-31,3645,110,59.1875168146355,,,20.3475299415539,
Senegal,Senegal,,,2020-06-01,3739,94,50.5784234597794,,,21.0891647730649,
Senegal,Senegal,,,2020-06-02,3836,97,52.1926284638149,675,87.9421536056283,21.700551163332,
Senegal,Senegal,,,2020-06-03,3932,96,51.6545601291364,,,22.2606176539635,
Senegal,Senegal,,,2020-06-04,4021,89,47.8880817863869,,,22.8558003966378,
Senegal,Senegal,,,2020-06-05,4155,134,72.1011568469196,,,23.2450134573066,
Senegal,Senegal,,,2020-06-06,4249,94,50.5784234597794,,,23.764345354396,
Senegal,Senegal,,,2020-06-07,4328,79,42.5073984396018,,,24.2935509315551,
Senegal,Senegal,,,2020-06-08,4427,99,53.2687651331719,,,24.7931302070423,
Senegal,Senegal,,,2020-06-09,4516,89,47.8880817863869,680,88.59357696567,25.4231768344366,
Senegal,Senegal,,,2020-06-10,4640,124,66.7204735001345,,,25.9140060050676,
Senegal,Senegal,,,2020-06-11,4759,119,64.030131826742,,,26.4098824853949,
Senegal,Senegal,,,2020-06-12,4851,92,49.5022867904224,,,27.0287059586458,
Senegal,Senegal,,,2020-06-13,4996,145,78.0199085283831,,,26.7161651824991,
Senegal,Senegal,,,2020-06-14,5090,94,50.5784234597794,,,26.986108485764,
Senegal,Senegal,,,2020-06-15,5173,83,44.6596717783158,,,27.4143728455593,
Senegal,Senegal,,,2020-06-16,5247,74,39.8170567662093,731,95.2380952380952,27.9318399551651,
Serbia,Serbia,,,2020-04-03,1476,305,65.2755484216158,,,5.0345915870539,
Serbia,Serbia,,,2020-04-04,1624,148,31.6746923488497,,,4.7526416227363,
Serbia,Serbia,,,2020-04-05,1908,284,60.7811663991439,,,4.6438971257292,
Serbia,Serbia,,,2020-04-06,2200,292,62.4933119315142,,,4.62805926321249,
Serbia,Serbia,,,2020-04-07,2447,247,52.8624933119315,1547,60.7560137457045,4.81053237371468,
Serbia,Serbia,,,2020-04-08,2666,219,46.8699839486356,,,5.44023122187422,
Serbia,Serbia,,,2020-04-09,2867,201,43.0176565008026,,,6.12621832346205,
Serbia,Serbia,,,2020-04-10,3105,238,50.936329588015,,,6.47119452451309,
Serbia,Serbia,,,2020-04-11,3380,275,58.8550026752274,,,6.75282040351566,
Serbia,Serbia,,,2020-04-12,3630,250,53.5045478865704,,,7.31005877646209,
Serbia,Serbia,,,2020-04-13,4054,424,90.7437132156233,,,7.57513669192866,
Serbia,Serbia,,,2020-04-14,4465,411,87.9614767255217,2018,79.2538046146294,7.86218114791799,
Serbia,Serbia,,,2020-04-15,4873,408,87.3194221508828,,,8.04041336422118,
Serbia,Serbia,,,2020-04-16,5318,445,95.2380952380952,,,8.03067217418936,
Serbia,Serbia,,,2020-04-17,5690,372,79.6147672552167,,,8.10597662603744,
Serbia,Serbia,,,2020-04-18,5994,304,65.0615302300696,,,8.44392506857345,
Serbia,Serbia,,,2020-04-19,6318,324,69.3418940609952,,,8.79682534430828,
Serbia,Serbia,,,2020-04-20,6630,312,66.7736757624398,,,9.22881958008257,
Serbia,Serbia,,,2020-04-21,6890,260,55.6447298020332,2425,95.2380952380952,9.73305756530655,
Serbia,Serbia,,,2020-04-22,7144,254,54.3606206527555,,,10.225724162744,
Serbia,Serbia,,,2020-04-23,7276,132,28.2504012841091,,,10.9800723823171,
Serbia,Serbia,,,2020-04-24,7483,207,44.3017656500803,,,11.7261376941983,
Serbia,Serbia,,,2020-04-25,7779,296,63.3493846976993,,,12.3749697519694,
Serbia,Serbia,,,2020-04-26,8042,263,56.286784376672,,,13.0739867525255,
Serbia,Serbia,,,2020-04-27,8275,233,49.8662386302836,,,13.7888711483153,
Serbia,Serbia,,,2020-04-28,8497,222,47.5120385232745,1607,63.1124202258223,14.5147118445722,
Serbia,Serbia,,,2020-04-29,8724,227,48.5821294810059,,,15.2416870124455,
Serbia,Serbia,,,2020-04-30,9009,285,60.9951845906902,,,15.899272330424,
Serbia,Serbia,,,2020-05-01,9009,0,0,,,16.899272330424,
Serbia,Serbia,,,2020-05-02,9362,353,75.5484216158373,,,17.4597180799774,
Serbia,Serbia,,,2020-05-03,9464,102,21.8298555377207,,,18.3357917796957,
Serbia,Serbia,,,2020-05-04,9557,93,19.9036918138042,,,19.2239587267221,
