date,West Bank and Gaza-,Libya-,Honduras-,Italy-,Indonesia-,Nepal-,France-,Argentina-,United Kingdom-,Costa Rica-,Venezuela-,Spain-,Israel-,India-,United Arab Emirates-
2020-06-09,1.32736021237763,3.90794615718628,40.4824506489712,4.11047444751883,30.0282144296655,25.2720252720253,1.18856915787214,9.27427384711672,20.0017347558331,1.97912918315941,11.8211218913795,1.00603621730382,5.47175391895889,11.3569486286468,50.5892497844208
2020-06-10,0.663680106188817,2.75003618468664,35.4743124243562,2.93397822755761,35.6998905971095,21.6840216840217,1.40854315126937,9.9651706718362,20.5048139474369,5.15773059853664,7.88074792758634,1.26865611338715,6.46997929606625,11.6248116761614,57.7752227651624
2020-06-11,0.331840053094408,2.17108119843682,25.7919118567672,5.50484033784323,28.185639431105,19.5000195000195,1.27017241348724,11.2656823418964,17.3649058894961,4.61796809403862,5.65034757072228,1.72521070196278,7.91186039633245,12.1483116569886,45.8944141036696
2020-06-12,0.331840053094408,2.31581994499928,38.6461332999457,2.36751708461332,31.985950365636,34.9440349440349,2.00105374638773,11.3063233315858,18.2669789227166,4.43804725920595,4.83253410653879,2.028233658982,8.35551611949127,12.7351651386803,49.1520551882725
2020-06-13,0,1.30264871906209,26.9604774425107,5.02552706304422,29.1932976334427,21.2940212940213,1.39435128072762,12.4442710428884,15.3872842397433,2.99868058054456,1.85866696405338,1.5999612130615,6.54392191659272,13.2586651195075,47.0441697805883
2020-06-14,0.497760079641613,5.21059487624837,33.6379950753307,4.90932990551719,24.673230840099,33.1500331500332,1.03245858191282,10.4203497563573,13.9994795732501,3.17860141537723,5.50165421359801,1.30501886822946,3.06861875184857,12.7840695954879,29.1271438152726
2020-06-15,2.15696034511366,1.88160370531191,26.71007053128,4.37191805195465,29.2796683365003,35.1780351780352,0.241261799209868,9.81886310895443,17.7985948477752,1.73923473671584,6.24512099921936,0.731295402939727,6.7287784679089,11.8559963810702,32.7680367921817
2020-06-16,1.49328023892484,2.46055869156173,39.8981678560995,3.05017538508464,31.8419991938734,29.6400296400296,0.805388653244705,11.1681439666419,18.6833203226646,3.11862780376634,6.5425077134679,0.884827034496133,9.53859804791482,12.1972161137962,33.1512886844879
2020-06-17,6.80272108843537,2.31581994499928,53.6705479737907,4.76408345860839,29.6827316174354,45.7080457080457,1.1034179346216,11.3225797274615,17.2955156561714,4.49802087081684,17.5458161406639,1.43430866322433,10.6477373558119,14.3167797304364,36.6005557152438
2020-06-18,7.46640119462419,1.44738746562455,36.72634698051,4.80765739268103,38.3198019231877,52.3380523380523,0.713141494723285,15.9150115623616,17.6945094977882,4.0782055895406,7.21162782052712,2.36357906474995,9.35374149659864,15.1003625042861,37.1754335537032
2020-06-19,12.4440019910403,1.44738746562455,43.3203956429197,-2.14964741425013,29.9706339609604,33.2280332280332,2.01879358456492,16.7440877520249,17.0006071645416,7.13685978169605,8.02944128471061,1.24037397073202,11.2023070097604,16.1340248868112,37.6544984190859
2020-06-20,18.0852828936453,3.47372991749891,87.475480989942,3.83450619839212,35.2968273161744,25.8180258180258,1.5469138890515,13.2814754304897,11.5534738485558,4.13817920115149,14.7206423553028,1.46663111197304,10.8695652173913,17.1198942774561,37.1754335537032
2020-06-21,8.13008130081301,3.90794615718628,38.6461332999457,3.25352041075695,24.8171820118616,32.8380328380328,0.0177398381771961,12.8506809397822,10.7901812819846,5.15773059853664,9.51637485595331,1.34946223525894,5.36083998816918,16.4841363389568,37.5586854460094
2020-06-22,27.8745644599303,3.47372991749891,48.9962856308167,3.20994647668431,27.4658835722923,41.7300417300417,1.15308948151775,17.4431127746823,15.4740220313991,3.83831114309704,9.73941489163972,0.937351013712799,11.2392783200237,16.5975057615563,36.2173038229376
2020-06-23,27.8745644599303,6.36850484874801,48.9962856308167,1.64128485006936,30.2585363044855,41.964041964042,1.35532363673779,18.4672657148547,15.3005464480874,5.4575986565911,10.3341883201368,1.00199591121023,15.8976634131914,17.7478719614633,36.4089297690907
2020-06-24,26.3812842210055,4.4869011434361,52.418513417637,8.38071998663733,32.043530834341,49.0620490620491,-0.663469947827136,21.5234681394961,13.4270101483216,8.81612090680101,13.3080554626222,1.34946223525894,19.6687370600414,18.8082095022471,43.1158378844496
2020-06-25,8.95968143354903,4.05268490374873,66.3578314761487,4.29929482850026,33.914896067254,33.8520338520339,-0.904731747037003,21.1820838261053,12.0912481568219,10.1355403622406,14.6462956767406,1.61612243743586,13.1617864537119,19.223897385112,41.1995784229185
2020-06-26,29.0360046457607,2.17108119843682,52.418513417637,3.70378439617421,35.6998905971095,46.2540462540463,4.74008476094681,23.4579792487107,11.0677422152832,9.11598896485546,16.0588825694212,1.69288825321406,14.7885241052943,20.6198973339846,39.2833189613874
2020-06-27,42.8073668491787,2.02634245187437,84.5540670255832,2.54181282090387,39.8744745782231,43.2120432120432,-0.688305721275211,19.5158032488407,10.9810044236274,8.57622646035744,26.0956841753095,2.27873263678456,22.9591836734694,22.124820845747,37.0796205806266
2020-06-28,29.0360046457607,5.06585612968592,89.7291431910187,2.52728817621299,34.4907007543041,36.1140361140361,-2.56518060042256,17.792625286011,6.85228554081013,9.05601535324457,12.4158953198766,1.21613213417048,12.3484176279207,21.6279960231785,41.8702692344543
2020-06-29,32.3544051767048,5.78954986249819,61.433162221944,1.83010523105079,31.1510335694133,37.1280371280371,5.96058562753791,18.9793421849409,10.4779252320236,8.33633201391388,17.3227761049775,0.80806121871793,25.3623188405797,20.5865533861613,43.020024911373
2020-06-30,40.3185664509706,3.18425242437401,61.767038103585,2.06249954610485,37.2257730177924,24.6480246480246,0.936663455755957,18.3859837354759,6.99106600745945,11.3949862060693,22.4526969257648,1.21613213417048,29.6879621413783,20.7188177125274,40.3372616652295
2020-07-01,54.7536087605774,7.23693732812274,58.762155168816,2.64348533374002,39.8744745782231,37.5960375960376,2.17135619288881,21.6779039003158,1.04085349986989,17.632241813602,17.0997360692911,1.56763876431278,37.4519372966578,21.295668009872,38.5168151767749
2020-07-02,53.4262485481998,2.46055869156173,71.6163766119945,2.91945358286673,46.7553405884724,36.8940368940369,1.67818869156276,22.3037751415322,0.0693902333246596,16.1928751349406,15.6871491766105,1.7938959055538,29.2073351079562,23.232951378411,38.3251892306218
2020-07-03,42.1436867429899,3.90794615718628,83.135094528609,3.23899576606607,37.4560948926124,57.7200577200577,1.5823935654059,23.1247231332577,8.70847428224477,17.2724001439367,19.6275231404037,1.78581529336663,37.2670807453416,25.3091678628808,64.3863179074447
2020-07-04,83.1259333001493,10.2764510059343,67.1925211802512,3.41329150235662,41.6594691080785,18.0960180960181,-1.27017241348724,21.0520326590993,10.8248763986469,18.5918195993763,15.8358425337348,0,41.2230109435078,27.6199034470418,68.6020887228131
2020-07-05,73.3366517338643,8.25010855405992,85.3052877592755,2.78873178064882,46.2659066044798,22.8540228540229,-0.0390276439898315,19.82467477048,8.95134009888108,22.4901043540842,31.1512583175347,0,29.1333924874298,26.9508015607191,65.4402606112868
2020-07-06,10.6188816990211,10.2764510059343,60.2645966362005,3.02112609570288,34.8073933321817,14.040014040014,4.30368474178779,21.3934169724901,6.10634053257004,14.6935348446683,17.9918962120367,5.02614078042552,29.2443064182195,24.7312061006087,50.5892497844208
2020-07-07,50.7715281234445,9.40801852655956,63.6868244230207,1.98987632265046,36.5060171589797,15.9120159120159,1.20985696368478,24.2139016569331,10.0789313904068,14.6935348446683,20.9657633545221,1.37774437791407,54.4587400177462,25.2891614941868,50.972501676727
2020-07-08,63.381450141032,12.4475322043711,45.9079337256375,2.80325642533969,53.3483042551966,19.8900198900199,-1.03955451718369,29.2940253681058,10.9289617486339,20.9907640638119,23.4192037470726,1.54743723384484,49.3566992014197,27.6521359299377,42.6367730190668
2020-07-09,31.690725070516,10.7106672456217,33.8884019865615,3.10827396384816,76.4956526746128,8.42400842400842,4.14402619819302,29.7735890464405,11.1371324486079,38.9228739354684,27.0621909966172,2.19388620881918,46.8796214137829,29.4604893668929,50.972501676727
2020-07-10,54.9195287871246,0,55.8407412044572,4.00880193468267,46.3810675418898,9.20400920400921,1.72431227082347,27.3676424568291,8.88194986555642,21.5905001799208,32.0434184602803,3.44234079173838,53.2756580893227,30.1362600427803,45.3195362652103
2020-07-11,63.0496100879376,6.80272108843537,44.2385543174325,2.7306332018853,48.1084816030402,5.46000546000546,-0.890539876495247,28.034154687735,14.2249978315552,23.149814081804,27.8800044608007,0,44.2916296953564,31.7945657145302,38.6126281498515
2020-07-12,49.6100879376141,6.36850484874801,42.3187679979967,3.39876685766574,48.3963839465653,6.3960063960064,-0.0567674821670277,21.596621920937,11.2759129152572,21.8903682379753,21.3374967473328,0,44.5874001774623,31.9346102953885,38.4210022036984
2020-07-13,55.7491289198606,11.4343609784339,40.8163265306122,2.45466495275859,36.9090804399148,11.2320112320112,4.92457907798965,25.1892854094783,9.19420591551739,26.3883891087921,17.9918962120367,8.26242596139083,72.5377107364685,31.674527502366,32.9596627383348
2020-07-14,32.8521652563464,7.38167607468519,43.9881474062017,1.65580949476023,45.8052628548396,9.04800904800905,-0.219973993397232,29.6272814835587,21.5109723306445,26.7482307784575,22.527043604327,2.69084385833071,63.8864241348713,32.7093013498186,35.929864903708
2020-07-15,49.7760079641613,3.76320741062382,77.6261424815325,2.35299243992244,43.8187366845166,9.04800904800905,2.94126516977912,34.4310464648435,9.33298638216671,30.2267002518892,31.0769116389725,3.53526783189094,67.5835551611949,36.3182279692369,26.3485675960525
2020-07-16,57.7401692384271,9.11854103343465,69.3627144109177,3.34066827890223,45.315828870847,13.026013026013,1.42273502181113,29.5622559000557,11.1197848902767,33.5852225020991,31.6716850674696,5.49885659337551,69.173321502514,38.873485837436,26.9234454345118
2020-07-17,58.4038493446159,7.52641482124765,73.2857560201995,3.35519292359311,42.0913226233662,7.87800787800788,2.51550905352641,36.7231982833246,11.9177725735103,25.368837711407,25.0548306754396,5.65642853102551,51.75983436853,39.1813616223387,28.0732011114305
2020-07-18,73.0048116807699,12.5922709509336,87.475480989942,3.61663652802893,50.4404905855934,4.44600444600445,-0.578318724576594,26.1971819537749,14.3464307398734,34.9046419575387,21.7092301401435,0,70.4673173617273,43.0103582973913,27.6899492191243
2020-07-19,57.2424091587855,10.8554059921841,86.9746671674805,3.16637254261168,47.18719410376,12.1680121680122,-0.0141918705417569,34.3904054751541,12.5943273484257,33.7651433369318,30.3334448533512,0,34.1614906832298,44.9309696920186,20.216537319153
2020-07-20,60.892649742824,16.5002171081198,64.771921038354,2.75968249126706,48.7418667587954,14.5080145080145,6.95756453309633,32.6672275123244,10.0615838320756,25.1889168765743,32.9355786030259,18.5086422147342,63.368825791186,41.2709156859378,25.9653157037463
2020-07-21,51.7670482827277,15.6317846287451,61.2662242811235,1.85915452043254,47.6478378534001,11.7000117000117,1.61077730648941,43.4370897800103,7.71966345736838,16.6126904162169,32.7125385673395,5.48673567509474,75.3845016267376,41.9466863618252,29.2229567883491
2020-07-22,28.2064045130247,12.737009697496,63.1860106005592,4.06690051344619,54.1832210514194,7.8000078000078,3.35282941549007,46.9972404768001,9.71463266545234,32.9854863859902,28.9952046392327,5.48269536900115,75.5323868677906,50.816176482847,22.6118616460669
2020-07-23,57.4083291853327,19.9739470256188,66.7751763282,4.44454127540905,54.8741866758795,11.4660114660115,2.96255297559176,49.8014687653674,13.3402723566658,46.0597337171644,33.3816586743987,10.5654004347369,70.1345755693582,54.8063355723794,24.3364951614449
