date,China-Hubei,Japan-,China-Hong Kong
2020-05-23,0,3.39650838937572,0
2020-05-24,0,5.57027375857618,0
2020-05-25,0,2.85306704707561,0
2020-05-26,0,4.07581006725087,0
2020-05-27,0,3.53236872495075,1.19047619047619
2020-05-28,0,9.51022349025202,0
2020-05-29,0,10.1895251681272,15.4761904761905
2020-05-30,0,5.84199442972624,3.57142857142857
2020-05-31,0,4.75511174512601,2.38095238095238
2020-06-01,0,4.89097208070104,3.57142857142857
2020-06-02,0,6.79301677875144,7.14285714285714
2020-06-03,0,4.07581006725087,0
2020-06-04,0,5.97785476530127,7.14285714285714
2020-06-05,0,6.38543577202636,3.57142857142857
2020-06-06,0,5.70613409415121,3.57142857142857
2020-06-07,0,5.29855308742613,1.19047619047619
2020-06-08,0,2.85306704707561,1.19047619047619
2020-06-09,0,6.92887711432647,0
2020-06-10,0,4.75511174512601,0
2020-06-11,0,5.57027375857618,0
2020-06-12,0,8.55920114122682,1.19047619047619
2020-06-13,0,5.84199442972624,1.19047619047619
2020-06-14,0,10.3253855037022,0
2020-06-15,0,9.51022349025202,3.57142857142857
2020-06-16,0,6.1137151008763,0
2020-06-17,0,6.24957543645133,9.52380952380952
2020-06-18,0,7.87989946335167,4.76190476190476
2020-06-19,0,9.51022349025202,0
2020-06-20,0,9.10264248352693,4.76190476190476
2020-06-21,0,7.47231845662659,3.57142857142857
2020-06-22,0,5.43441342300115,35.7142857142857
2020-06-23,0,8.0157597989267,19.047619047619
2020-06-24,0,11.4122681883024,2.38095238095238
2020-06-25,0,12.4991508729027,16.6666666666667
2020-06-26,0,14.5370559065281,3.57142857142857
2020-06-27,0,12.4991508729027,1.19047619047619
2020-06-28,0,15.2163575844032,2.38095238095238
2020-06-29,0,14.9446369132532,4.76190476190476
2020-06-30,0,18.884586644929,2.38095238095238
2020-07-01,0,30.2968548332314,33.3333333333333
2020-07-02,0,29.4816928197813,10.7142857142857
2020-07-03,0,17.6618436247538,5.95238095238095
2020-07-04,0,37.497452618708,13.0952380952381
2020-07-05,0,28.123089464031,11.9047619047619
2020-07-06,0,24.4548604035052,20.2380952380952
2020-07-07,0,28.123089464031,16.6666666666667
2020-07-08,0,27.9872291284559,28.5714285714286
2020-07-09,0,48.3662794647103,50
2020-07-10,0,58.0123632905373,0
2020-07-11,0,52.4420895319611,78.5714285714286
